customer_id,customer_segment,acquisition_channel,location,age,gender,total_orders,total_units,total_revenue,net_revenue,total_cost,gross_profit,gross_margin_percentage,average_order_value,first_purchase_date,last_purchase_date,recency_days,customer_lifespan_days,total_interactions,views,clicks,add_to_carts,email_opens,channels_used,interaction_types_used,has_interaction_history,annualized_order_frequency,click_rate,add_to_cart_rate,email_open_share,future_orders,future_revenue,churned,churn_probability,churn_probability_percentage,predicted_churn,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_score,rfm_total_score,rfm_segment,churn_risk,customer_value,expected_revenue_at_risk,expected_profit_at_risk,retention_score,retention_priority,retention_action,retention_rank
C00236,medium,referral,Bangalore,33,female,3,7,28406,26471.99,18841.75,7630.240000000001,28.82,8824.0,2025-09-29,2025-12-16,15,78,53,25,15,10,3,3,4,1,14.04,0.283,0.1887,0.0566,2,29698.02,0,0.06023178904428904,6.023178904428904,0,3,1,1,311,5,Needs Attention,Low Risk,7630.240000000001,1710.9441995920745,459.58300603729606,0.2554965942682207,Low,Low-touch retention monitoring,761
C00416,high,organic,Bhubaneswar,27,male,15,34,441200,399464.25,298015.01,101449.24,25.4,26630.95,2025-09-06,2025-12-05,26,90,126,62,31,18,15,3,4,1,60.83,0.246,0.1429,0.119,10,240451.57,0,0.010444444444444445,1.0444444444444445,0,2,3,4,234,9,At Risk High Value,Low Risk,101449.24,4608.088888888889,1059.5809511111113,0.2554589548154457,Low,Low-touch retention monitoring,762
C00002,high,referral,Hyderabad,47,female,38,73,772807,714174.05,575748.38,138425.66999999998,19.38,18794.05,2025-03-20,2025-12-29,2,284,311,158,78,47,28,3,4,1,48.84,0.2508,0.1511,0.09,7,106062.76,0,0.007973958333333333,0.7973958333333333,0,5,5,5,555,15,Champions,Low Risk,138425.66999999998,6162.330817708333,1103.8005248437498,0.25543778344289525,Low,Low-touch retention monitoring,763
C00714,medium,referral,Bangalore,37,male,13,27,227795,219040.95,154443.55,64597.4,29.49,16849.3,2025-02-21,2025-12-30,1,312,146,70,36,23,17,3,4,1,15.21,0.2466,0.1575,0.1164,4,12438.2,0,0.015096580298786182,1.5096580298786182,0,5,3,3,533,11,Recent Customers,Low Risk,64597.4,3438.9255091619984,975.1998361928105,0.25528475580006776,Low,Low-touch retention monitoring,764
C00543,high,ads,Bangalore,47,female,75,141,1019015,935858.27,707375.29,228482.98,24.41,12478.11,2024-04-13,2025-12-04,27,600,659,328,168,88,75,3,4,1,45.63,0.2549,0.1335,0.1138,16,226990.48,0,0.0050416666666666665,0.5041666666666667,0,2,5,5,255,12,At Risk High Value,Low Risk,228482.98,5137.533958333333,1151.9350241666666,0.2552038467853265,Low,Low-touch retention monitoring,765
C00576,medium,referral,Pune,35,male,30,65,531311,503954.03,383311.78,120642.25,23.94,16798.47,2024-04-25,2025-12-14,17,598,267,126,76,39,26,3,4,1,18.31,0.2846,0.1461,0.0974,3,88824.48,0,0.008910714285714286,0.8910714285714285,0,3,5,4,354,12,High Value,Low Risk,120642.25,4734.360517857142,1075.0086205357143,0.25505529034152696,Low,Low-touch retention monitoring,766
C00073,medium,ads,Jaipur,22,female,9,21,214124,204892.75,143856.41,61036.33999999999,29.79,22765.86,2025-06-06,2025-12-19,12,196,104,48,25,19,12,3,4,1,16.76,0.2404,0.1827,0.1154,4,41046.22,0,0.015625,1.5625,0,3,2,3,323,8,Needs Attention,Low Risk,61036.33999999999,3345.6875,953.6928124999998,0.25480494106026064,Low,Low-touch retention monitoring,767
C01114,high,organic,Chennai,36,female,11,24,122117,114239.31,83098.34,31140.97,27.26,10385.39,2025-09-14,2025-12-15,16,92,75,31,22,13,9,3,4,1,43.64,0.2933,0.1733,0.12,10,87407.5,0,0.025681457431457434,2.5681457431457435,0,3,3,2,332,8,Potential Loyalists,Low Risk,31140.97,3136.1425371572873,799.745495429293,0.25454883790565763,Low,Low-touch retention monitoring,768
C00264,medium,ads,Bangalore,34,female,19,42,317167,282521.43,216994.58,65526.84999999999,23.19,14869.55,2024-09-30,2025-12-30,1,456,201,93,55,34,19,3,4,1,15.21,0.2736,0.1692,0.0945,2,10414.24,0,0.014613095238095238,1.4613095238095237,0,5,4,3,543,12,Loyal Customers,Low Risk,65526.84999999999,4634.791577380952,957.5500997023807,0.25434202896872077,Low,Low-touch retention monitoring,769
C00199,medium,referral,Ahmedabad,28,female,15,28,249162,228848.89,167832.12,61016.77,26.66,15256.59,2024-04-28,2025-10-19,73,539,295,152,73,39,31,3,4,1,10.16,0.2475,0.1322,0.1051,1,1769.6,0,0.015446180555555555,1.5446180555555555,0,1,3,3,133,7,Needs Attention,Low Risk,61016.77,3848.601239583333,942.4760463368054,0.2542748996679806,Low,Low-touch retention monitoring,770
C01132,medium,organic,Hyderabad,51,male,2,5,29916,28133.04,18918.79,9214.25,32.75,14066.52,2025-11-11,2025-12-05,26,24,51,22,13,8,8,3,4,1,30.42,0.2549,0.1569,0.1569,2,36841.84,0,0.05373015873015873,5.3730158730158735,0,2,1,1,211,4,Hibernating,Low Risk,9214.25,1607.3914285714286,495.0831150793651,0.2542515313270949,Low,Low-touch retention monitoring,771
C00449,medium,organic,Ahmedabad,48,male,7,11,141167,135128.22,100185.56,34942.65999999999,25.86,19304.03,2025-09-17,2025-12-07,24,81,76,36,22,10,8,3,4,1,31.54,0.2895,0.1316,0.1053,7,168185.2,0,0.02353075396825397,2.353075396825397,0,3,2,2,322,7,Needs Attention,Low Risk,34942.65999999999,3321.7659454365084,822.2271354563491,0.2542488428637871,Low,Low-touch retention monitoring,772
C00986,high,organic,Jaipur,34,male,23,38,487034,454548.6,347265.21,107283.38999999998,23.6,19762.98,2025-06-08,2025-12-24,7,199,207,105,58,29,15,3,4,1,42.19,0.2802,0.1401,0.0725,19,203386.93,0,0.009618055555555555,0.9618055555555555,0,4,4,4,444,12,Champions,Low Risk,107283.38999999998,4684.320069444444,1031.857605208333,0.2540156715424534,Low,Low-touch retention monitoring,773
C00469,high,organic,Hyderabad,26,female,75,157,976632,874250.63,671684.68,202565.95,23.17,11656.68,2024-04-14,2025-12-23,8,618,578,296,144,79,59,3,4,1,44.3,0.2491,0.1367,0.1021,11,320047.26,0,0.005451388888888888,0.5451388888888888,0,4,5,5,455,14,Champions,Low Risk,202565.95,5324.000833333333,1104.2657690972221,0.2539393016447398,Low,Low-touch retention monitoring,774
C00798,high,ads,Kolkata,41,female,52,100,900923,848111.77,650780.56,197331.21,23.27,16309.84,2024-12-11,2025-12-15,16,369,372,195,83,55,39,3,4,1,51.44,0.2231,0.1478,0.1048,14,158044.09,0,0.005481150793650793,0.5481150793650793,0,3,5,5,355,13,High Value,Low Risk,197331.21,4938.094816468254,1081.6021183035714,0.2532160708103655,Low,Low-touch retention monitoring,775
C00936,medium,ads,Pune,24,female,7,16,111196,102474.59,80968.41,21506.180000000008,20.99,14639.23,2025-08-05,2025-12-20,11,137,62,32,15,8,7,3,4,1,18.65,0.2419,0.129,0.1129,4,39610.43,0,0.03210387488328665,3.210387488328665,0,4,2,2,422,8,Recent Customers,Low Risk,21506.180000000008,3569.822471521942,690.431711937442,0.25315205381605427,Low,Low-touch retention monitoring,776
C00840,high,referral,Bhubaneswar,34,female,26,48,524684,465687.69,371094.93,94592.76,20.31,17911.06,2025-06-03,2025-12-14,17,194,197,93,59,27,18,3,4,1,48.92,0.2995,0.1371,0.0914,16,485925.72,0,0.010462053571428572,1.0462053571428571,0,3,4,4,344,11,High Value,Low Risk,94592.76,5489.272116071429,989.6345225892857,0.2530290802834015,Low,Low-touch retention monitoring,777
C00050,high,organic,Hyderabad,47,female,58,118,971065,899961.17,693141.27,206819.9,22.98,15516.57,2024-10-18,2025-12-30,1,438,437,210,109,64,54,3,4,1,48.33,0.2494,0.1465,0.1236,14,211358.2,0,0.0051666666666666675,0.5166666666666667,0,5,5,5,555,15,Champions,Low Risk,206819.9,5017.1691666666675,1068.5694833333334,0.25259416272566326,Low,Low-touch retention monitoring,778
C00907,high,referral,Chennai,26,female,14,30,199448,181545.93,137783.0,43762.93,24.11,12967.57,2025-08-12,2025-12-10,21,120,160,82,42,17,19,3,4,1,42.58,0.2625,0.1062,0.1187,15,431171.61,0,0.019251736111111112,1.925173611111111,0,3,3,3,333,9,Potential Loyalists,Low Risk,43762.93,3839.720263888889,842.5123798090278,0.2525521539403305,Low,Low-touch retention monitoring,779
C00692,high,referral,Bhubaneswar,25,female,6,7,117548,99972.67,79936.26,20036.41,20.04,16662.11,2025-11-02,2025-12-21,10,49,62,34,14,8,6,3,4,1,44.69,0.2258,0.129,0.0968,13,292616.21,0,0.03322113997113998,3.322113997113998,0,4,2,2,422,8,Recent Customers,Low Risk,20036.41,3905.078561327562,665.6323811291487,0.25251590078118286,Low,Low-touch retention monitoring,780
C00650,medium,referral,Bangalore,43,other,15,27,189654,174795.88,140625.1,34170.78,19.55,11653.06,2025-02-08,2025-12-20,11,315,154,74,41,19,20,3,4,1,17.38,0.2662,0.1234,0.1299,3,14831.84,0,0.022974138708513708,2.2974138708513707,0,4,3,3,433,10,Recent Customers,Low Risk,34170.78,4357.137302624459,785.044239498106,0.25226163073896996,Low,Low-touch retention monitoring,781
C00792,medium,referral,Jaipur,44,male,5,9,101217,93843.3,68343.83,25499.469999999998,27.17,18768.66,2025-06-21,2025-12-28,3,190,143,73,40,20,10,3,4,1,9.61,0.2797,0.1399,0.0699,2,6666.41,0,0.02814583333333333,2.814583333333333,0,5,2,2,522,9,Recent Customers,Low Risk,25499.469999999998,2848.8368124999997,717.7038327083333,0.25216097898577877,Low,Low-touch retention monitoring,782
C00169,high,ads,Bangalore,27,female,9,18,183167,172703.48,140481.13999999998,32222.34,18.66,19189.28,2025-10-02,2025-12-31,0,90,97,47,26,15,9,3,4,1,36.5,0.268,0.1546,0.0928,13,183697.53,0,0.023748015873015872,2.374801587301587,0,5,2,2,522,9,Recent Customers,Low Risk,32222.34,4349.852823412698,765.2166417857143,0.2518121079883321,Low,Low-touch retention monitoring,783
C00969,high,ads,Ahmedabad,20,female,61,130,1019290,933652.45,720152.83,213499.62,22.87,15305.78,2024-10-29,2025-12-27,4,424,409,200,92,74,43,3,4,1,52.51,0.2249,0.1809,0.1051,14,302606.82,0,0.004916666666666667,0.49166666666666675,0,5,5,5,555,15,Champions,Low Risk,213499.62,5011.509166666668,1049.7064650000002,0.25180769598311337,Low,Low-touch retention monitoring,784
C00701,medium,ads,Kolkata,31,female,16,31,312096,281918.61,218660.06,63258.55000000002,22.44,17619.91,2024-11-20,2025-12-26,5,401,183,90,43,33,17,3,4,1,14.56,0.235,0.1803,0.0929,4,31940.85,0,0.01418939393939394,1.418939393939394,0,4,3,3,433,10,Recent Customers,Low Risk,63258.55000000002,4428.453090909091,897.6004859848488,0.25177768232003156,Low,Low-touch retention monitoring,785
C00420,medium,organic,Pune,29,male,6,14,47336,40987.26,33106.47,7880.790000000001,19.23,6831.21,2025-09-12,2025-12-26,5,105,50,25,12,8,5,3,4,1,20.86,0.24,0.16,0.1,2,124918.17,0,0.056209505772005786,5.620950577200579,0,4,2,1,421,7,Recent Customers,Low Risk,7880.790000000001,2660.7331652236658,442.97531099296555,0.2517696124671008,Low,Low-touch retention monitoring,786
C00480,high,organic,Bangalore,50,male,54,108,686710,641789.75,478237.39,163552.36,25.48,11885.0,2024-12-31,2025-12-30,1,364,421,214,101,70,36,3,4,1,54.15,0.2399,0.1663,0.0855,10,89834.70999999999,0,0.006249999999999999,0.6249999999999999,0,5,5,5,555,15,Champions,Low Risk,163552.36,4291.937499999999,1022.2022499999997,0.25165888317612806,Low,Low-touch retention monitoring,787
C00404,medium,ads,Kolkata,64,male,4,6,151175,125228.4,105372.8,19855.599999999988,15.86,31307.1,2025-09-24,2025-12-20,11,87,74,37,15,12,10,3,4,1,16.78,0.2027,0.1622,0.1351,3,7618.27,0,0.03285732323232324,3.285732323232324,0,4,2,2,422,8,Recent Customers,Low Risk,19855.599999999988,4967.205839646465,652.4018671717168,0.2515805573093786,Low,Low-touch retention monitoring,788
C00295,high,referral,Hyderabad,43,female,71,147,1226015,1096010.33,848182.52,247827.81,22.61,15436.77,2024-05-05,2025-11-19,42,563,613,296,144,92,81,3,4,1,46.03,0.2349,0.1501,0.1321,4,191094.07,0,0.004200148809523809,0.4200148809523809,0,2,5,5,255,12,At Risk High Value,Low Risk,247827.81,5149.445442708333,1040.9136811383928,0.251077188707121,Low,Low-touch retention monitoring,789
C00926,high,organic,Mumbai,38,female,56,101,1105511,1008155.1,787327.91,220827.19,21.9,18002.77,2024-10-18,2025-12-27,4,435,445,221,104,77,43,3,4,1,46.99,0.2337,0.173,0.0966,10,225425.84,0,0.004625000000000001,0.4625000000000001,0,5,5,5,555,15,Champions,Low Risk,220827.19,5112.988375000001,1021.3257537500001,0.2506532289669496,Low,Low-touch retention monitoring,790
C00372,high,ads,Delhi,18,male,43,82,715220,667277.66,515128.89,152148.77,22.8,15518.09,2024-11-03,2025-12-30,1,422,408,199,102,61,46,3,4,1,37.19,0.25,0.1495,0.1127,12,202637.56,0,0.006500000000000001,0.65,0,5,5,5,555,15,Champions,Low Risk,152148.77,4648.93,988.967005,0.2506277373706719,Low,Low-touch retention monitoring,791
C00687,medium,referral,Jaipur,40,female,10,18,235083,184726.76,176223.29,8503.469999999996,4.6,18472.68,2025-05-04,2025-10-28,64,177,126,59,34,21,12,3,4,1,20.62,0.2698,0.1667,0.0952,3,11693.14,0,0.05289856150793651,5.289856150793651,0,1,2,3,123,6,Hibernating,Low Risk,8503.469999999996,12435.552534970238,449.82133082589263,0.2503303992062139,Low,Low-touch retention monitoring,792
C01053,medium,ads,Delhi,37,female,4,7,55408,50430.7,39086.72,11343.979999999998,22.49,12607.67,2025-11-10,2025-12-24,7,44,35,21,3,7,4,3,4,1,33.18,0.0857,0.2,0.1143,5,151778.96,0,0.045156746031746034,4.515674603174603,0,4,2,2,422,8,Recent Customers,Low Risk,11343.979999999998,2502.044984126984,512.2572238492063,0.2503248575139943,Low,Low-touch retention monitoring,793
C00703,high,ads,Bangalore,44,male,24,52,386826,365848.59,286349.2,79499.38999999997,21.73,15243.69,2025-07-01,2025-12-26,5,178,190,96,48,30,16,3,4,1,49.21,0.2526,0.1579,0.0842,5,117643.05,0,0.01125,1.125,0,4,4,4,444,12,Champions,Low Risk,79499.38999999997,4351.7925,894.3681374999996,0.24988514704166762,Low,Low-touch retention monitoring,794
C01146,high,organic,Jaipur,34,female,42,88,987912,904369.25,720975.97,183393.28,20.28,21532.6,2025-03-25,2025-12-31,0,281,302,143,83,48,28,3,4,1,54.56,0.2748,0.1589,0.0927,12,204574.06,0,0.005333333333333333,0.5333333333333333,0,5,5,5,555,15,Champions,Low Risk,183393.28,5268.864,978.0974933333333,0.24953282570818558,Low,Low-touch retention monitoring,795
C00821,high,organic,Pune,29,female,32,64,468826,426282.7,341108.56,85174.14,19.98,13321.33,2025-06-09,2025-12-29,2,203,214,119,47,27,21,3,4,1,57.54,0.2196,0.1262,0.0981,9,207863.58,0,0.010452380952380953,1.0452380952380953,0,5,5,4,554,14,Champions,Low Risk,85174.14,4900.347952380953,890.2725585714286,0.2492425829963751,Low,Low-touch retention monitoring,796
C00402,high,ads,Hyderabad,45,female,10,18,185155,161818.86,129685.03,32133.83,19.86,16181.89,2025-10-30,2025-12-17,14,48,74,38,15,13,8,3,4,1,76.04,0.2027,0.1757,0.1081,14,138045.81,0,0.02240079365079365,2.240079365079365,0,3,2,2,322,7,Needs Attention,Low Risk,32133.83,4147.618948412698,719.8232950396825,0.24881928506363094,Low,Low-touch retention monitoring,797
C00445,high,ads,Jaipur,42,female,30,56,526055,495719.34,375291.04,120428.29999999996,24.29,16523.98,2025-05-31,2025-12-15,16,198,185,94,43,31,17,3,4,1,55.3,0.2324,0.1676,0.0919,13,428501.18,0,0.007638888888888889,0.7638888888888888,0,3,5,4,354,12,High Value,Low Risk,120428.29999999996,4018.4756944444443,919.9384027777775,0.24872569085997692,Low,Low-touch retention monitoring,798
C00690,medium,referral,Kolkata,21,female,14,26,347737,318937.9,241162.16,77775.73999999996,24.39,22781.28,2025-01-02,2025-11-24,37,326,157,85,40,18,14,3,4,1,15.67,0.2548,0.1146,0.0892,4,19894.83,0,0.011140625000000001,1.1140625000000002,0,2,3,4,234,9,At Risk High Value,Low Risk,77775.73999999996,3874.0075156250005,866.4703534374996,0.24868728098059145,Low,Low-touch retention monitoring,799
C00814,high,referral,Delhi,28,female,53,103,1572434,1458473.21,1114836.81,343636.4,23.56,27518.36,2024-05-06,2025-12-30,1,603,565,263,142,89,71,3,4,1,32.08,0.2513,0.1575,0.1257,12,364583.74,0,0.002890625,0.2890625,0,5,5,5,555,15,Champions,Low Risk,343636.4,4545.31703125,993.3239687500001,0.24861919376400735,Low,Low-touch retention monitoring,800
C00744,medium,organic,Chennai,45,female,4,9,31165,27160.47,21464.47,5695.999999999999,20.97,6790.12,2025-11-02,2025-12-30,1,58,34,12,12,8,2,3,4,1,25.17,0.3529,0.2353,0.0588,8,138897.63999999998,0,0.06317162698412698,6.317162698412698,0,5,2,1,521,8,Recent Customers,Low Risk,5695.999999999999,1968.7437549603173,359.82558730158723,0.2485291676479811,Low,Low-touch retention monitoring,801
C00555,high,referral,Hyderabad,43,female,16,32,411285,367686.72,290923.15,76763.56999999998,20.88,22980.42,2025-09-13,2025-12-30,1,108,113,50,28,21,14,3,4,1,54.07,0.2478,0.1858,0.1239,14,261828.67,0,0.011078125000000001,1.1078125,0,5,3,4,534,12,High Value,Low Risk,76763.56999999998,4556.266640625,850.3964239062499,0.2479807627384843,Low,Low-touch retention monitoring,802
C01204,high,organic,Ahmedabad,42,female,84,177,2030074,1873691.9,1438079.19,435612.7099999999,23.25,22305.86,2024-02-02,2025-12-28,3,695,697,347,187,102,61,3,4,1,44.12,0.2683,0.1463,0.0875,11,328545.37,0,0.002261904761904762,0.2261904761904762,0,5,5,5,555,15,Champions,Low Risk,435612.7099999999,4591.834047619048,985.3144630952379,0.24795266168678123,Low,Low-touch retention monitoring,803
C00386,medium,organic,Pune,40,male,10,18,141479,130624.42,99668.68,30955.740000000005,23.7,13062.44,2025-06-04,2025-12-25,6,204,153,67,45,27,14,3,4,1,17.89,0.2941,0.1765,0.0915,5,49765.91,0,0.022441468253968252,2.2441468253968253,0,4,2,2,422,8,Recent Customers,Low Risk,30955.740000000005,3174.9964871031743,694.6922564880953,0.2475743435329184,Low,Low-touch retention monitoring,804
C00041,high,ads,Chennai,37,other,24,44,443976,406895.79,298837.39,108058.4,26.56,16953.99,2025-07-26,2025-12-28,3,155,146,71,35,25,15,3,4,1,56.52,0.2397,0.1712,0.1027,6,33254.74,0,0.008124999999999999,0.8124999999999999,0,5,4,4,544,13,Champions,Low Risk,108058.4,3607.3049999999994,877.9744999999998,0.24734915587730505,Low,Low-touch retention monitoring,805
C00437,medium,referral,Jaipur,37,female,14,30,336979,308607.12,229102.77,79504.34999999999,25.76,22043.37,2025-02-17,2025-12-31,0,317,177,95,44,25,13,3,4,1,16.12,0.2486,0.1412,0.0734,5,194124.88,0,0.010491815476190476,1.0491815476190476,0,5,3,3,533,11,Recent Customers,Low Risk,79504.34999999999,3535.5214873511904,834.1449697544641,0.2469396042595123,Low,Low-touch retention monitoring,806
C00527,high,referral,Mumbai,42,male,14,33,264179,232502.24,177601.71,54900.53,23.61,16607.3,2025-05-24,2025-12-31,0,221,220,113,59,27,21,3,4,1,23.12,0.2682,0.1227,0.0955,3,19387.23,0,0.014254960317460317,1.4254960317460317,0,5,3,3,533,11,Recent Customers,Low Risk,54900.53,3765.8611617063493,782.6048765575397,0.2469189455017346,Low,Low-touch retention monitoring,807
C00101,high,organic,Hyderabad,30,female,46,87,687575,630704.17,488530.23,142173.93999999997,22.54,13710.96,2024-12-10,2025-12-04,27,359,373,196,87,58,32,3,4,1,46.77,0.2332,0.1555,0.0858,10,91061.03,0,0.006270833333333333,0.6270833333333333,0,2,5,5,255,12,At Risk High Value,Low Risk,142173.93999999997,4311.668229166667,891.5490820833331,0.2467848488796318,Low,Low-touch retention monitoring,808
C00022,medium,ads,Jaipur,29,female,8,18,137328,126620.31,99040.25,27580.05999999999,21.78,15827.54,2025-05-29,2025-12-16,15,201,115,59,27,18,11,3,4,1,14.53,0.2348,0.1565,0.0957,4,10866.73,0,0.023917658730158733,2.3917658730158733,0,3,2,2,322,7,Needs Attention,Low Risk,27580.05999999999,3284.5642380952386,659.6504628373015,0.24661138949775618,Low,Low-touch retention monitoring,809
C00957,medium,ads,Kolkata,51,male,4,9,35047,29770.66,24762.74,5007.919999999999,16.82,7442.66,2025-10-22,2025-12-25,6,64,50,23,16,7,4,3,4,1,22.81,0.32,0.14,0.08,2,25289.74,0,0.06528461081402258,6.5284610814022574,0,4,2,1,421,7,Recent Customers,Low Risk,5007.919999999999,2288.0297551990493,326.9401081877599,0.24637867144833603,Low,Low-touch retention monitoring,810
C00762,medium,ads,Kolkata,34,female,6,10,85598,79304.76000000001,55770.49,23534.27,29.68,13217.46,2025-06-23,2025-12-29,2,189,105,62,21,11,11,3,4,1,11.59,0.2,0.1048,0.1048,1,3704.43,0,0.02658379120879121,2.658379120879121,0,5,2,2,522,9,Recent Customers,Low Risk,23534.27,2275.51935989011,625.6301199313187,0.24631997955997,Low,Low-touch retention monitoring,811
C01042,high,organic,Bangalore,48,other,82,163,1187583,1120627.3,832572.67,288054.62999999995,25.7,13666.19,2024-02-07,2025-12-25,6,687,725,357,190,101,77,3,4,1,43.57,0.2621,0.1393,0.1062,10,107486.77,0,0.0031875,0.31875,0,4,5,5,455,14,Champions,Low Risk,288054.62999999995,3785.4208124999996,918.1741331249998,0.24598626667896453,Low,Low-touch retention monitoring,812
C00262,medium,organic,Delhi,35,female,18,39,241125,231202.35,177773.01,53429.33999999999,23.11,12844.57,2024-11-04,2025-12-20,11,411,214,110,53,24,27,3,4,1,15.99,0.2477,0.1121,0.1262,5,100549.97,0,0.014222222222222223,1.4222222222222223,0,4,3,3,433,10,Recent Customers,Low Risk,53429.33999999999,3429.3333333333335,759.8839466666666,0.24584681229896696,Low,Low-touch retention monitoring,813
C00300,medium,ads,Kolkata,27,female,15,32,287030,266105.86,198130.2,67975.66,25.54,17740.39,2024-12-22,2025-12-14,17,357,190,96,50,25,19,3,4,1,15.34,0.2632,0.1316,0.1,1,16890.0,0,0.011666666666666667,1.1666666666666667,0,3,3,3,333,9,Potential Loyalists,Low Risk,67975.66,3348.6833333333334,793.0493666666667,0.24583958623772215,Low,Low-touch retention monitoring,814
C00582,high,organic,Chennai,40,female,88,170,1584511,1446791.61,1134804.56,311987.05,21.56,16440.81,2024-05-30,2025-12-30,1,579,609,295,144,111,59,3,4,1,55.47,0.2365,0.1823,0.0969,13,187621.19,0,0.0029166666666666664,0.29166666666666663,0,5,5,5,555,15,Champions,Low Risk,311987.05,4621.4904166666665,909.9622291666666,0.24550276390651926,Low,Low-touch retention monitoring,815
C00436,medium,organic,Ahmedabad,34,male,34,69,551728,488203.43,383913.89,104289.54,21.36,14358.92,2024-03-03,2025-12-20,11,657,324,154,93,48,29,3,4,1,18.89,0.287,0.1481,0.0895,8,101813.68,0,0.008004901960784315,0.8004901960784315,0,4,5,4,454,13,Champions,Low Risk,104289.54,4416.528549019608,834.8275432352942,0.24547667920332464,Low,Low-touch retention monitoring,816
C00602,medium,referral,Pune,28,female,19,31,211499,195674.84,144038.69,51636.15,26.39,10298.68,2024-10-08,2025-12-10,21,428,221,108,55,32,26,3,4,1,16.2,0.2489,0.1448,0.1176,3,49622.36,0,0.014390624999999999,1.4390625,0,3,4,3,343,10,Potential Loyalists,Low Risk,51636.15,3043.602796875,743.07647109375,0.24514886473592998,Low,Low-touch retention monitoring,817
C00998,high,organic,Bangalore,25,male,39,88,756711,709614.91,532226.84,177388.06999999998,25.0,18195.25,2024-12-25,2025-11-28,33,338,402,201,101,54,46,3,4,1,42.12,0.2512,0.1343,0.1144,15,333747.05,0,0.004833333333333334,0.48333333333333334,0,2,5,5,255,12,At Risk High Value,Low Risk,177388.06999999998,3657.4365000000003,857.3756716666666,0.24452591154678138,Low,Low-touch retention monitoring,818
C00941,medium,ads,Pune,36,male,10,22,117532,113061.0,87221.05,25839.95,22.85,11306.1,2025-05-06,2025-11-07,54,185,131,71,31,17,12,3,4,1,19.73,0.2366,0.1298,0.0916,2,25047.61,0,0.02400367647058823,2.400367647058823,0,2,2,2,222,6,Hibernating,Low Risk,25839.95,2821.200102941176,620.2537998161763,0.2444636919525018,Low,Low-touch retention monitoring,819
C00376,medium,organic,Bhubaneswar,41,female,7,14,103770,85943.91,73379.03,12564.880000000005,14.62,12277.7,2025-05-05,2025-12-18,13,227,103,57,26,15,5,3,4,1,11.26,0.2524,0.1456,0.0485,2,36296.4,0,0.038559523809523814,3.8559523809523815,0,3,2,2,322,7,Needs Attention,Low Risk,12564.880000000005,4001.3217857142863,484.4957895238098,0.24437749506115103,Low,Low-touch retention monitoring,820
C01099,medium,ads,Kolkata,49,male,3,7,48783,45175.68,37301.15,7874.529999999997,17.43,15058.56,2025-10-23,2025-12-10,21,48,31,14,7,6,4,3,4,1,22.81,0.2258,0.1935,0.129,4,86244.79,0,0.05024168152109329,5.024168152109329,0,3,1,1,311,5,Needs Attention,Low Risk,7874.529999999997,2450.939949643494,395.6296283882946,0.2441553091267945,Low,Low-touch retention monitoring,821
C00780,medium,ads,Ahmedabad,27,male,16,36,429419,393059.51,292880.02,100179.49,25.49,24566.22,2024-11-03,2025-12-31,0,423,207,104,53,28,22,3,4,1,13.81,0.256,0.1353,0.1063,5,84663.74,0,0.00793452380952381,0.793452380952381,0,5,3,4,534,12,High Value,Low Risk,100179.49,3407.2352797619046,794.8765486309525,0.2436825154285403,Low,Low-touch retention monitoring,822
C00219,medium,ads,Kolkata,41,female,7,15,43671,39864.67,29618.57,10246.1,25.7,5694.95,2025-02-07,2025-11-08,53,274,147,75,36,16,20,3,4,1,9.32,0.2449,0.1088,0.1361,2,26404.08,0,0.042874465811965815,4.287446581196582,0,2,2,1,221,5,Hibernating,Low Risk,10246.1,1872.3707964743592,439.29606415598295,0.24347092791228958,Low,Low-touch retention monitoring,823
C00979,high,organic,Chennai,42,male,15,25,126953,114667.4,91474.85,23192.550000000003,20.23,7644.49,2025-07-24,2025-12-25,6,154,161,87,41,19,14,3,4,1,35.55,0.2547,0.118,0.087,13,263533.69,0,0.025404761904761902,2.5404761904761903,0,4,3,2,432,9,Recent Customers,Low Risk,23192.550000000003,3225.210738095238,589.2012107142857,0.2434702089483097,Low,Low-touch retention monitoring,824
C00192,medium,organic,Kolkata,44,female,1,3,5397,3993.78,3940.26,53.51999999999953,1.34,3993.78,2025-11-20,2025-11-20,41,0,26,17,5,4,0,2,3,1,1.0,0.1923,0.1538,0.0,5,121503.21,0,0.2465420967920968,24.65420967920968,0,2,1,1,211,4,Hibernating,Low Risk,53.51999999999953,1330.5876963869464,13.194933020312904,0.24281819699224388,Monitor,Monitor engagement and purchase activity,825
C00987,high,ads,Jaipur,18,female,45,85,582043,532415.53,410407.51,122008.02,22.92,11831.46,2024-10-06,2025-12-21,10,441,468,238,122,68,40,3,4,1,37.24,0.2607,0.1453,0.0855,7,119464.11,0,0.006375,0.6375,0,4,5,5,455,14,Champions,Low Risk,122008.02,3710.524125,777.8011275,0.2419710146151745,Low,Low-touch retention monitoring,826
C00525,high,ads,Pune,38,female,17,33,448001,427002.42,304958.01,122044.41,28.58,25117.79,2025-09-29,2025-12-30,1,92,116,58,29,17,12,3,4,1,67.45,0.25,0.1466,0.1034,7,178325.98,0,0.00631547619047619,0.631547619047619,0,5,3,4,534,12,High Value,Low Risk,122044.41,2829.3396488095236,770.7685655357143,0.2416108331964481,Low,Low-touch retention monitoring,827
