interaction_id,customer_id,interaction_type,product_id,interaction_timestamp,channel,interaction_date,interaction_hour,interaction_month
225125,C01103,email_open,P0050,2024-12-11,email,2024-12-11,0,2024-12
225126,C01103,view,,2024-12-16,web,2024-12-16,0,2024-12
225127,C01103,view,P0005,2024-12-23,web,2024-12-23,0,2024-12
225128,C01103,add_to_cart,,2024-12-30,web,2024-12-30,0,2024-12
225129,C01103,view,P0112,2024-12-09,web,2024-12-09,0,2024-12
225130,C01103,view,P0041,2024-12-24,app,2024-12-24,0,2024-12
225131,C01103,click,,2024-12-27,web,2024-12-27,0,2024-12
225132,C01103,view,P0069,2024-12-22,web,2024-12-22,0,2024-12
225133,C01103,view,,2024-12-26,web,2024-12-26,0,2024-12
225134,C01103,view,,2024-12-22,web,2024-12-22,0,2024-12
225135,C01103,view,P0032,2024-12-05,web,2024-12-05,0,2024-12
225136,C01103,view,,2024-12-11,web,2024-12-11,0,2024-12
225137,C01103,add_to_cart,P0043,2024-12-25,web,2024-12-25,0,2024-12
225138,C01103,view,P0064,2025-01-11,web,2025-01-11,0,2025-01
225139,C01103,view,P0061,2025-01-02,web,2025-01-02,0,2025-01
225140,C01103,click,P0023,2025-01-30,web,2025-01-30,0,2025-01
225141,C01103,add_to_cart,,2025-01-19,web,2025-01-19,0,2025-01
225142,C01103,view,,2025-01-09,web,2025-01-09,0,2025-01
225143,C01103,view,P0056,2025-01-28,web,2025-01-28,0,2025-01
225144,C01103,email_open,P0023,2025-01-19,email,2025-01-19,0,2025-01
225145,C01103,click,P0114,2025-01-29,web,2025-01-29,0,2025-01
225146,C01103,view,P0102,2025-01-21,app,2025-01-21,0,2025-01
225147,C01103,click,P0030,2025-01-30,web,2025-01-30,0,2025-01
225148,C01103,view,P0026,2025-01-09,web,2025-01-09,0,2025-01
225149,C01103,view,P0001,2025-01-18,app,2025-01-18,0,2025-01
225150,C01103,email_open,P0047,2025-01-12,email,2025-01-12,0,2025-01
225151,C01103,click,,2025-01-22,web,2025-01-22,0,2025-01
225152,C01103,email_open,,2025-02-17,email,2025-02-17,0,2025-02
225153,C01103,view,,2025-02-13,web,2025-02-13,0,2025-02
225154,C01103,view,,2025-02-14,web,2025-02-14,0,2025-02
225155,C01103,email_open,,2025-02-15,email,2025-02-15,0,2025-02
225156,C01103,view,,2025-02-19,web,2025-02-19,0,2025-02
225157,C01103,view,P0024,2025-02-09,app,2025-02-09,0,2025-02
225158,C01103,click,,2025-02-12,app,2025-02-12,0,2025-02
225159,C01103,click,P0007,2025-02-01,web,2025-02-01,0,2025-02
225160,C01103,click,P0003,2025-03-11,app,2025-03-11,0,2025-03
225161,C01103,view,,2025-03-31,web,2025-03-31,0,2025-03
225162,C01103,click,P0046,2025-03-03,web,2025-03-03,0,2025-03
225163,C01103,click,P0043,2025-03-06,web,2025-03-06,0,2025-03
225164,C01103,click,P0111,2025-03-02,app,2025-03-02,0,2025-03
225165,C01103,click,,2025-03-14,web,2025-03-14,0,2025-03
225166,C01103,click,P0080,2025-03-18,web,2025-03-18,0,2025-03
225167,C01103,click,P0016,2025-03-07,web,2025-03-07,0,2025-03
225168,C01103,click,P0083,2025-03-29,web,2025-03-29,0,2025-03
225169,C01103,view,P0063,2025-03-12,app,2025-03-12,0,2025-03
225170,C01103,view,P0005,2025-03-08,web,2025-03-08,0,2025-03
225171,C01103,view,,2025-03-24,web,2025-03-24,0,2025-03
225172,C01103,add_to_cart,P0042,2025-03-20,web,2025-03-20,0,2025-03
225173,C01103,view,P0045,2025-03-27,web,2025-03-27,0,2025-03
225174,C01103,click,P0088,2025-03-31,app,2025-03-31,0,2025-03
225175,C01103,click,,2025-03-02,web,2025-03-02,0,2025-03
225176,C01103,click,P0100,2025-03-12,app,2025-03-12,0,2025-03
225177,C01103,view,P0033,2025-04-18,web,2025-04-18,0,2025-04
225178,C01103,view,,2025-04-17,web,2025-04-17,0,2025-04
225179,C01103,click,,2025-04-10,web,2025-04-10,0,2025-04
225180,C01103,email_open,P0062,2025-04-01,email,2025-04-01,0,2025-04
225181,C01103,view,,2025-04-27,web,2025-04-27,0,2025-04
225182,C01103,view,,2025-04-05,app,2025-04-05,0,2025-04
225183,C01103,click,P0088,2025-04-26,web,2025-04-26,0,2025-04
225184,C01103,click,P0056,2025-04-06,web,2025-04-06,0,2025-04
225185,C01103,view,,2025-04-08,web,2025-04-08,0,2025-04
225186,C01103,view,P0109,2025-04-03,app,2025-04-03,0,2025-04
225187,C01103,click,,2025-04-27,app,2025-04-27,0,2025-04
225188,C01103,view,,2025-04-18,web,2025-04-18,0,2025-04
225189,C01103,view,P0083,2025-04-20,app,2025-04-20,0,2025-04
225190,C01103,view,P0080,2025-04-20,web,2025-04-20,0,2025-04
225191,C01103,view,P0081,2025-04-09,web,2025-04-09,0,2025-04
225192,C01103,view,,2025-04-21,web,2025-04-21,0,2025-04
225193,C01103,view,P0032,2025-04-30,web,2025-04-30,0,2025-04
225194,C01103,click,,2025-05-08,app,2025-05-08,0,2025-05
225195,C01103,view,,2025-05-20,web,2025-05-20,0,2025-05
225196,C01103,email_open,P0064,2025-05-05,email,2025-05-05,0,2025-05
225197,C01103,email_open,,2025-05-14,email,2025-05-14,0,2025-05
225198,C01103,add_to_cart,P0068,2025-05-07,web,2025-05-07,0,2025-05
225199,C01103,view,P0080,2025-05-26,web,2025-05-26,0,2025-05
225200,C01103,click,P0050,2025-05-30,app,2025-05-30,0,2025-05
225201,C01103,view,,2025-05-04,web,2025-05-04,0,2025-05
225202,C01103,add_to_cart,P0084,2025-05-07,app,2025-05-07,0,2025-05
225203,C01103,email_open,P0103,2025-06-15,email,2025-06-15,0,2025-06
225204,C01103,view,P0029,2025-06-14,web,2025-06-14,0,2025-06
225205,C01103,view,P0051,2025-06-01,web,2025-06-01,0,2025-06
225206,C01103,email_open,,2025-06-27,email,2025-06-27,0,2025-06
225207,C01103,click,P0071,2025-06-15,web,2025-06-15,0,2025-06
225208,C01103,view,P0020,2025-06-09,web,2025-06-09,0,2025-06
225209,C01103,view,P0075,2025-06-28,web,2025-06-28,0,2025-06
225210,C01103,view,P0039,2025-06-29,web,2025-06-29,0,2025-06
225211,C01103,click,P0051,2025-06-11,web,2025-06-11,0,2025-06
225212,C01103,add_to_cart,,2025-06-09,web,2025-06-09,0,2025-06
225213,C01103,click,P0119,2025-06-13,web,2025-06-13,0,2025-06
225214,C01103,view,P0016,2025-06-30,web,2025-06-30,0,2025-06
225215,C01103,view,P0070,2025-06-03,app,2025-06-03,0,2025-06
225216,C01103,view,,2025-06-19,web,2025-06-19,0,2025-06
225217,C01103,add_to_cart,P0080,2025-06-29,web,2025-06-29,0,2025-06
225218,C01103,click,,2025-06-28,web,2025-06-28,0,2025-06
225219,C01103,click,,2025-06-12,app,2025-06-12,0,2025-06
225220,C01103,email_open,P0002,2025-06-27,email,2025-06-27,0,2025-06
225221,C01103,click,P0114,2025-06-29,web,2025-06-29,0,2025-06
225222,C01103,add_to_cart,,2025-07-23,app,2025-07-23,0,2025-07
225223,C01103,view,P0089,2025-07-26,app,2025-07-26,0,2025-07
225224,C01103,view,,2025-07-17,web,2025-07-17,0,2025-07
225225,C01103,view,P0038,2025-07-04,app,2025-07-04,0,2025-07
225226,C01103,click,,2025-07-07,web,2025-07-07,0,2025-07
225227,C01103,view,P0008,2025-07-15,web,2025-07-15,0,2025-07
225228,C01103,click,P0098,2025-07-26,web,2025-07-26,0,2025-07
225229,C01103,view,,2025-07-09,web,2025-07-09,0,2025-07
225230,C01103,view,P0029,2025-07-30,web,2025-07-30,0,2025-07
225231,C01103,add_to_cart,,2025-07-07,web,2025-07-07,0,2025-07
225232,C01103,click,,2025-07-24,app,2025-07-24,0,2025-07
225233,C01103,email_open,P0077,2025-07-15,email,2025-07-15,0,2025-07
225234,C01103,click,P0116,2025-07-30,web,2025-07-30,0,2025-07
225235,C01103,view,,2025-07-07,web,2025-07-07,0,2025-07
225236,C01103,click,,2025-07-25,app,2025-07-25,0,2025-07
225237,C01103,click,P0064,2025-07-06,web,2025-07-06,0,2025-07
225238,C01103,view,P0032,2025-07-27,app,2025-07-27,0,2025-07
225239,C01103,view,P0051,2025-07-04,web,2025-07-04,0,2025-07
225240,C01103,view,P0039,2025-07-18,app,2025-07-18,0,2025-07
225241,C01103,view,P0094,2025-07-29,web,2025-07-29,0,2025-07
225242,C01103,click,P0001,2025-08-06,web,2025-08-06,0,2025-08
225243,C01103,view,,2025-08-06,app,2025-08-06,0,2025-08
225244,C01103,view,P0113,2025-08-15,app,2025-08-15,0,2025-08
225245,C01103,view,P0094,2025-08-03,web,2025-08-03,0,2025-08
225246,C01103,add_to_cart,P0042,2025-08-12,web,2025-08-12,0,2025-08
225247,C01103,click,,2025-08-29,web,2025-08-29,0,2025-08
225248,C01103,add_to_cart,P0017,2025-08-28,web,2025-08-28,0,2025-08
225249,C01103,view,P0110,2025-08-28,app,2025-08-28,0,2025-08
225250,C01103,view,P0103,2025-08-28,web,2025-08-28,0,2025-08
225251,C01103,view,P0064,2025-08-24,web,2025-08-24,0,2025-08
225252,C01103,view,P0101,2025-08-31,web,2025-08-31,0,2025-08
225253,C01103,view,P0011,2025-08-05,web,2025-08-05,0,2025-08
225254,C01103,view,P0028,2025-08-15,web,2025-08-15,0,2025-08
225255,C01103,click,P0119,2025-09-10,web,2025-09-10,0,2025-09
225256,C01103,view,P0087,2025-09-22,app,2025-09-22,0,2025-09
225257,C01103,add_to_cart,P0039,2025-09-25,web,2025-09-25,0,2025-09
225258,C01103,click,,2025-09-29,web,2025-09-29,0,2025-09
225259,C01103,view,P0004,2025-09-12,web,2025-09-12,0,2025-09
225260,C01103,view,P0033,2025-09-01,web,2025-09-01,0,2025-09
225261,C01103,add_to_cart,P0041,2025-09-12,app,2025-09-12,0,2025-09
225262,C01103,click,P0086,2025-09-12,app,2025-09-12,0,2025-09
225263,C01103,click,,2025-09-03,app,2025-09-03,0,2025-09
225264,C01103,add_to_cart,P0013,2025-10-31,app,2025-10-31,0,2025-10
225265,C01103,add_to_cart,P0034,2025-10-16,web,2025-10-16,0,2025-10
225266,C01103,click,P0051,2025-10-30,web,2025-10-30,0,2025-10
225267,C01103,click,,2025-10-03,app,2025-10-03,0,2025-10
225268,C01103,click,P0085,2025-10-26,web,2025-10-26,0,2025-10
225269,C01103,click,P0012,2025-10-11,web,2025-10-11,0,2025-10
225270,C01103,click,P0119,2025-10-10,app,2025-10-10,0,2025-10
225271,C01103,add_to_cart,P0101,2025-10-03,web,2025-10-03,0,2025-10
225272,C01103,add_to_cart,P0064,2025-10-14,web,2025-10-14,0,2025-10
225273,C01103,click,,2025-10-17,web,2025-10-17,0,2025-10
225274,C01103,view,,2025-10-10,web,2025-10-10,0,2025-10
225275,C01103,view,P0096,2025-10-12,app,2025-10-12,0,2025-10
225276,C01103,view,P0077,2025-10-10,web,2025-10-10,0,2025-10
225277,C01103,add_to_cart,P0004,2025-10-16,web,2025-10-16,0,2025-10
225278,C01103,click,P0119,2025-10-28,app,2025-10-28,0,2025-10
225279,C01103,add_to_cart,P0118,2025-11-20,web,2025-11-20,0,2025-11
225280,C01103,add_to_cart,P0089,2025-11-22,web,2025-11-22,0,2025-11
225281,C01103,email_open,,2025-11-27,email,2025-11-27,0,2025-11
225282,C01103,add_to_cart,,2025-11-07,app,2025-11-07,0,2025-11
225283,C01103,add_to_cart,P0037,2025-11-13,web,2025-11-13,0,2025-11
225284,C01103,view,,2025-11-26,web,2025-11-26,0,2025-11
225285,C01103,view,,2025-11-25,app,2025-11-25,0,2025-11
225286,C01103,add_to_cart,P0021,2025-11-01,web,2025-11-01,0,2025-11
225287,C01103,add_to_cart,P0109,2025-11-26,app,2025-11-26,0,2025-11
225288,C01103,view,P0082,2025-11-14,web,2025-11-14,0,2025-11
225289,C01103,view,P0041,2025-12-21,web,2025-12-21,0,2025-12
225290,C01103,view,P0014,2025-12-14,web,2025-12-14,0,2025-12
225291,C01103,add_to_cart,P0064,2025-12-09,app,2025-12-09,0,2025-12
225292,C01103,view,P0060,2025-12-07,app,2025-12-07,0,2025-12
225293,C01103,email_open,P0032,2025-12-04,email,2025-12-04,0,2025-12
225294,C01103,add_to_cart,P0096,2025-12-20,app,2025-12-20,0,2025-12
225295,C01103,click,,2025-12-15,app,2025-12-15,0,2025-12
225296,C01103,view,,2025-12-03,web,2025-12-03,0,2025-12
225297,C01103,view,P0106,2025-12-16,app,2025-12-16,0,2025-12
225298,C01103,click,P0047,2025-12-15,web,2025-12-15,0,2025-12
225299,C01103,click,P0099,2025-12-17,web,2025-12-17,0,2025-12
225300,C01103,add_to_cart,,2025-12-17,web,2025-12-17,0,2025-12
225301,C01103,view,P0046,2026-01-01,app,2026-01-01,0,2026-01
225302,C01103,view,P0011,2026-01-17,web,2026-01-17,0,2026-01
225303,C01103,view,P0089,2026-01-22,web,2026-01-22,0,2026-01
225304,C01103,email_open,,2026-01-04,email,2026-01-04,0,2026-01
225305,C01103,click,P0105,2026-01-19,web,2026-01-19,0,2026-01
225306,C01103,view,P0053,2026-01-11,app,2026-01-11,0,2026-01
225307,C01103,click,,2026-01-02,app,2026-01-02,0,2026-01
225308,C01103,view,,2026-01-21,app,2026-01-21,0,2026-01
225309,C01103,email_open,P0055,2026-01-08,email,2026-01-08,0,2026-01
225310,C01103,add_to_cart,P0089,2026-01-30,web,2026-01-30,0,2026-01
225311,C01103,click,,2026-01-24,web,2026-01-24,0,2026-01
225312,C01103,view,P0024,2026-01-21,app,2026-01-21,0,2026-01
225313,C01103,add_to_cart,P0078,2026-01-16,app,2026-01-16,0,2026-01
225314,C01103,view,P0113,2026-01-23,web,2026-01-23,0,2026-01
225315,C01103,add_to_cart,P0037,2026-02-27,web,2026-02-27,0,2026-02
225316,C01103,view,,2026-02-06,app,2026-02-06,0,2026-02
225317,C01103,email_open,P0055,2026-02-03,email,2026-02-03,0,2026-02
225318,C01103,view,P0009,2026-02-07,web,2026-02-07,0,2026-02
225319,C01103,view,,2026-02-26,app,2026-02-26,0,2026-02
225320,C01103,view,P0099,2026-02-18,app,2026-02-18,0,2026-02
225321,C01103,add_to_cart,,2026-02-03,web,2026-02-03,0,2026-02
225322,C01103,view,,2026-02-10,app,2026-02-10,0,2026-02
225323,C01103,click,,2026-02-23,web,2026-02-23,0,2026-02
225324,C01103,view,P0054,2026-02-02,web,2026-02-02,0,2026-02
225325,C01103,view,P0046,2026-02-27,app,2026-02-27,0,2026-02
225326,C01103,click,P0114,2026-02-09,app,2026-02-09,0,2026-02
225327,C01103,add_to_cart,P0015,2026-02-11,web,2026-02-11,0,2026-02
225328,C01103,view,P0005,2026-02-23,web,2026-02-23,0,2026-02
225329,C01103,view,P0050,2026-02-19,web,2026-02-19,0,2026-02
225330,C01103,view,,2026-02-10,app,2026-02-10,0,2026-02
225331,C01103,click,P0099,2026-02-07,app,2026-02-07,0,2026-02
225332,C01103,click,,2026-03-19,web,2026-03-19,0,2026-03
225333,C01103,click,,2026-03-09,app,2026-03-09,0,2026-03
225334,C01103,view,P0054,2026-03-10,web,2026-03-10,0,2026-03
225335,C01103,view,P0114,2026-03-12,app,2026-03-12,0,2026-03
225336,C01103,view,,2026-03-10,web,2026-03-10,0,2026-03
225337,C01103,view,,2026-03-21,web,2026-03-21,0,2026-03
225338,C01103,view,,2026-03-11,web,2026-03-11,0,2026-03
225339,C01103,view,P0017,2026-03-26,web,2026-03-26,0,2026-03
225340,C01103,view,P0083,2026-03-19,app,2026-03-19,0,2026-03
225341,C01103,click,P0064,2026-03-13,web,2026-03-13,0,2026-03
225342,C01103,view,P0041,2026-03-22,web,2026-03-22,0,2026-03
225343,C01104,click,,2025-12-17,web,2025-12-17,0,2025-12
225344,C01104,view,P0049,2025-12-31,web,2025-12-31,0,2025-12
225345,C01104,view,P0099,2025-12-12,web,2025-12-12,0,2025-12
225346,C01104,email_open,P0112,2025-12-24,email,2025-12-24,0,2025-12
225347,C01104,view,P0099,2025-12-24,web,2025-12-24,0,2025-12
225348,C01104,view,P0114,2026-01-04,web,2026-01-04,0,2026-01
225349,C01104,add_to_cart,,2026-01-21,web,2026-01-21,0,2026-01
225350,C01104,add_to_cart,P0033,2026-01-24,web,2026-01-24,0,2026-01
225351,C01104,view,,2026-01-07,web,2026-01-07,0,2026-01
225352,C01104,view,P0067,2026-01-22,web,2026-01-22,0,2026-01
225353,C01104,email_open,,2026-01-31,email,2026-01-31,0,2026-01
225354,C01104,view,P0044,2026-01-12,web,2026-01-12,0,2026-01
225355,C01104,click,P0071,2026-01-29,web,2026-01-29,0,2026-01
225356,C01104,view,,2026-01-23,app,2026-01-23,0,2026-01
225357,C01104,view,P0105,2026-01-01,web,2026-01-01,0,2026-01
225358,C01104,click,P0002,2026-01-04,web,2026-01-04,0,2026-01
225359,C01104,view,P0038,2026-01-30,web,2026-01-30,0,2026-01
225360,C01104,view,,2026-02-14,web,2026-02-14,0,2026-02
225361,C01104,add_to_cart,P0114,2026-02-15,app,2026-02-15,0,2026-02
225362,C01104,email_open,P0007,2026-02-21,email,2026-02-21,0,2026-02
225363,C01104,click,P0059,2026-02-10,app,2026-02-10,0,2026-02
225364,C01104,view,P0020,2026-02-24,app,2026-02-24,0,2026-02
225365,C01104,view,P0092,2026-02-02,web,2026-02-02,0,2026-02
225366,C01104,add_to_cart,P0004,2026-02-16,app,2026-02-16,0,2026-02
225367,C01104,add_to_cart,,2026-02-19,web,2026-02-19,0,2026-02
225368,C01104,view,P0091,2026-03-27,web,2026-03-27,0,2026-03
225369,C01104,click,,2026-03-22,app,2026-03-22,0,2026-03
225370,C01104,view,P0024,2026-03-28,web,2026-03-28,0,2026-03
225371,C01104,view,,2026-03-17,web,2026-03-17,0,2026-03
225372,C01104,view,P0019,2026-03-01,web,2026-03-01,0,2026-03
225373,C01104,click,P0053,2026-03-27,web,2026-03-27,0,2026-03
225374,C01104,click,,2026-03-22,app,2026-03-22,0,2026-03
225375,C01104,click,P0033,2026-03-17,web,2026-03-17,0,2026-03
225376,C01104,view,,2026-03-17,web,2026-03-17,0,2026-03
225377,C01104,click,P0009,2026-03-14,web,2026-03-14,0,2026-03
225378,C01104,view,P0075,2026-03-16,web,2026-03-16,0,2026-03
225379,C01104,add_to_cart,,2026-03-05,app,2026-03-05,0,2026-03
225380,C01106,view,P0054,2024-12-30,web,2024-12-30,0,2024-12
225381,C01106,click,P0079,2024-12-16,app,2024-12-16,0,2024-12
225382,C01106,view,P0036,2024-12-20,web,2024-12-20,0,2024-12
225383,C01106,click,P0047,2024-12-25,app,2024-12-25,0,2024-12
225384,C01106,view,P0093,2024-12-27,web,2024-12-27,0,2024-12
225385,C01106,email_open,,2024-12-14,email,2024-12-14,0,2024-12
225386,C01106,view,,2025-01-10,app,2025-01-10,0,2025-01
225387,C01106,click,,2025-01-05,web,2025-01-05,0,2025-01
225388,C01106,view,,2025-01-08,web,2025-01-08,0,2025-01
225389,C01106,view,P0059,2025-01-01,web,2025-01-01,0,2025-01
225390,C01106,email_open,P0088,2025-01-13,email,2025-01-13,0,2025-01
225391,C01106,click,P0001,2025-01-15,web,2025-01-15,0,2025-01
225392,C01106,view,,2025-01-25,web,2025-01-25,0,2025-01
225393,C01106,view,P0041,2025-01-17,web,2025-01-17,0,2025-01
225394,C01106,click,,2025-01-12,web,2025-01-12,0,2025-01
225395,C01106,add_to_cart,P0010,2025-01-16,app,2025-01-16,0,2025-01
225396,C01106,view,,2025-01-19,app,2025-01-19,0,2025-01
225397,C01106,click,,2025-01-01,web,2025-01-01,0,2025-01
225398,C01106,click,P0079,2025-01-02,web,2025-01-02,0,2025-01
225399,C01106,view,P0082,2025-01-04,web,2025-01-04,0,2025-01
225400,C01106,email_open,P0030,2025-01-11,email,2025-01-11,0,2025-01
225401,C01106,add_to_cart,P0054,2025-01-22,web,2025-01-22,0,2025-01
225402,C01106,email_open,P0055,2025-01-10,email,2025-01-10,0,2025-01
225403,C01106,view,P0057,2025-01-14,web,2025-01-14,0,2025-01
225404,C01106,view,,2025-02-15,web,2025-02-15,0,2025-02
225405,C01106,email_open,,2025-02-02,email,2025-02-02,0,2025-02
225406,C01106,email_open,,2025-02-07,email,2025-02-07,0,2025-02
225407,C01106,add_to_cart,P0057,2025-02-19,web,2025-02-19,0,2025-02
225408,C01106,click,P0089,2025-02-24,web,2025-02-24,0,2025-02
225409,C01106,view,,2025-02-25,app,2025-02-25,0,2025-02
225410,C01106,view,P0003,2025-02-19,web,2025-02-19,0,2025-02
225411,C01106,view,P0029,2025-02-08,web,2025-02-08,0,2025-02
225412,C01106,email_open,,2025-03-29,email,2025-03-29,0,2025-03
225413,C01106,add_to_cart,,2025-03-24,web,2025-03-24,0,2025-03
225414,C01106,click,,2025-03-24,web,2025-03-24,0,2025-03
225415,C01106,click,P0108,2025-03-11,web,2025-03-11,0,2025-03
225416,C01106,click,P0093,2025-03-15,web,2025-03-15,0,2025-03
225417,C01106,click,,2025-03-10,app,2025-03-10,0,2025-03
225418,C01106,click,,2025-03-22,web,2025-03-22,0,2025-03
225419,C01106,view,,2025-03-09,web,2025-03-09,0,2025-03
225420,C01106,view,P0001,2025-03-17,web,2025-03-17,0,2025-03
225421,C01106,view,P0040,2025-03-17,app,2025-03-17,0,2025-03
225422,C01106,view,P0111,2025-03-09,web,2025-03-09,0,2025-03
225423,C01106,email_open,,2025-03-27,email,2025-03-27,0,2025-03
225424,C01106,click,,2025-03-13,web,2025-03-13,0,2025-03
225425,C01106,add_to_cart,P0079,2025-04-02,app,2025-04-02,0,2025-04
225426,C01106,add_to_cart,P0069,2025-04-08,web,2025-04-08,0,2025-04
225427,C01106,click,,2025-04-10,app,2025-04-10,0,2025-04
225428,C01106,add_to_cart,P0100,2025-04-01,web,2025-04-01,0,2025-04
225429,C01106,view,P0075,2025-04-23,web,2025-04-23,0,2025-04
225430,C01106,view,P0069,2025-04-22,web,2025-04-22,0,2025-04
225431,C01106,add_to_cart,P0035,2025-04-27,web,2025-04-27,0,2025-04
225432,C01106,view,,2025-04-19,app,2025-04-19,0,2025-04
225433,C01106,add_to_cart,P0103,2025-04-05,web,2025-04-05,0,2025-04
225434,C01106,view,,2025-04-06,web,2025-04-06,0,2025-04
225435,C01106,click,P0020,2025-04-06,web,2025-04-06,0,2025-04
225436,C01106,email_open,P0085,2025-04-29,email,2025-04-29,0,2025-04
225437,C01106,view,,2025-04-10,app,2025-04-10,0,2025-04
225438,C01106,view,,2025-04-04,app,2025-04-04,0,2025-04
225439,C01106,click,P0066,2025-04-08,web,2025-04-08,0,2025-04
225440,C01106,view,P0058,2025-05-31,app,2025-05-31,0,2025-05
225441,C01106,view,P0012,2025-05-28,web,2025-05-28,0,2025-05
225442,C01106,click,P0111,2025-05-23,web,2025-05-23,0,2025-05
225443,C01106,view,,2025-05-27,web,2025-05-27,0,2025-05
225444,C01106,view,P0089,2025-05-05,web,2025-05-05,0,2025-05
225445,C01106,view,P0033,2025-05-19,app,2025-05-19,0,2025-05
225446,C01106,add_to_cart,P0025,2025-05-31,web,2025-05-31,0,2025-05
225447,C01106,click,P0106,2025-05-21,web,2025-05-21,0,2025-05
225448,C01106,add_to_cart,P0068,2025-05-16,web,2025-05-16,0,2025-05
225449,C01106,view,,2025-05-28,web,2025-05-28,0,2025-05
225450,C01106,view,P0047,2025-05-22,web,2025-05-22,0,2025-05
225451,C01106,click,P0084,2025-05-17,app,2025-05-17,0,2025-05
225452,C01106,add_to_cart,P0042,2025-05-09,app,2025-05-09,0,2025-05
225453,C01106,view,P0065,2025-05-03,web,2025-05-03,0,2025-05
225454,C01106,add_to_cart,P0075,2025-05-26,web,2025-05-26,0,2025-05
225455,C01106,add_to_cart,P0106,2025-05-04,app,2025-05-04,0,2025-05
225456,C01106,click,P0059,2025-05-19,app,2025-05-19,0,2025-05
225457,C01106,add_to_cart,P0092,2025-05-19,app,2025-05-19,0,2025-05
225458,C01106,add_to_cart,P0001,2025-05-26,web,2025-05-26,0,2025-05
225459,C01106,click,,2025-06-03,web,2025-06-03,0,2025-06
225460,C01106,view,P0003,2025-06-30,app,2025-06-30,0,2025-06
225461,C01106,view,P0028,2025-06-26,app,2025-06-26,0,2025-06
225462,C01106,email_open,P0023,2025-06-23,email,2025-06-23,0,2025-06
225463,C01106,email_open,P0003,2025-06-04,email,2025-06-04,0,2025-06
225464,C01106,view,,2025-06-26,web,2025-06-26,0,2025-06
225465,C01106,view,P0036,2025-06-18,web,2025-06-18,0,2025-06
225466,C01106,view,,2025-06-12,web,2025-06-12,0,2025-06
225467,C01106,add_to_cart,P0069,2025-06-05,web,2025-06-05,0,2025-06
225468,C01106,view,,2025-06-18,app,2025-06-18,0,2025-06
225469,C01106,add_to_cart,P0076,2025-06-05,web,2025-06-05,0,2025-06
225470,C01106,view,P0059,2025-06-28,web,2025-06-28,0,2025-06
225471,C01106,add_to_cart,P0008,2025-06-08,web,2025-06-08,0,2025-06
225472,C01106,view,P0041,2025-06-19,web,2025-06-19,0,2025-06
225473,C01106,view,P0092,2025-06-20,web,2025-06-20,0,2025-06
225474,C01106,add_to_cart,P0046,2025-06-14,app,2025-06-14,0,2025-06
225475,C01106,click,P0056,2025-06-08,web,2025-06-08,0,2025-06
225476,C01106,click,,2025-06-28,web,2025-06-28,0,2025-06
225477,C01106,click,P0044,2025-07-29,web,2025-07-29,0,2025-07
225478,C01106,view,,2025-07-22,app,2025-07-22,0,2025-07
225479,C01106,click,P0028,2025-07-15,web,2025-07-15,0,2025-07
225480,C01106,view,P0076,2025-07-05,web,2025-07-05,0,2025-07
225481,C01106,click,P0035,2025-07-22,app,2025-07-22,0,2025-07
225482,C01106,email_open,P0030,2025-07-14,email,2025-07-14,0,2025-07
225483,C01106,view,,2025-07-25,web,2025-07-25,0,2025-07
225484,C01106,view,,2025-07-22,web,2025-07-22,0,2025-07
225485,C01106,click,,2025-07-31,web,2025-07-31,0,2025-07
225486,C01106,click,,2025-07-10,app,2025-07-10,0,2025-07
225487,C01106,view,P0107,2025-07-08,web,2025-07-08,0,2025-07
225488,C01106,email_open,P0107,2025-07-07,email,2025-07-07,0,2025-07
225489,C01106,view,P0079,2025-07-01,app,2025-07-01,0,2025-07
225490,C01106,view,P0075,2025-07-27,app,2025-07-27,0,2025-07
225491,C01106,view,P0044,2025-08-16,web,2025-08-16,0,2025-08
225492,C01106,view,P0002,2025-08-16,web,2025-08-16,0,2025-08
225493,C01106,click,P0073,2025-08-27,web,2025-08-27,0,2025-08
225494,C01106,view,P0100,2025-08-09,web,2025-08-09,0,2025-08
225495,C01106,click,,2025-08-12,web,2025-08-12,0,2025-08
225496,C01106,click,P0070,2025-08-22,web,2025-08-22,0,2025-08
225497,C01106,add_to_cart,P0064,2025-08-24,app,2025-08-24,0,2025-08
225498,C01106,view,P0005,2025-08-06,app,2025-08-06,0,2025-08
225499,C01106,view,P0028,2025-08-19,app,2025-08-19,0,2025-08
225500,C01106,view,P0068,2025-08-28,web,2025-08-28,0,2025-08
225501,C01106,view,P0099,2025-08-23,web,2025-08-23,0,2025-08
225502,C01106,view,P0021,2025-08-18,web,2025-08-18,0,2025-08
225503,C01106,click,P0036,2025-08-26,app,2025-08-26,0,2025-08
225504,C01106,add_to_cart,,2025-08-10,web,2025-08-10,0,2025-08
225505,C01106,view,P0019,2025-08-17,web,2025-08-17,0,2025-08
225506,C01106,email_open,,2025-08-26,email,2025-08-26,0,2025-08
225507,C01106,email_open,P0040,2025-09-03,email,2025-09-03,0,2025-09
225508,C01106,add_to_cart,P0085,2025-09-11,web,2025-09-11,0,2025-09
225509,C01106,view,P0009,2025-09-16,web,2025-09-16,0,2025-09
225510,C01106,add_to_cart,P0103,2025-09-29,web,2025-09-29,0,2025-09
225511,C01106,click,,2025-09-29,web,2025-09-29,0,2025-09
