transaction_id,customer_id,product_id,transaction_date,quantity,price,discount,launch_date,transaction_before_product_launch,gross_revenue,discount_amount,revenue,transaction_year,transaction_month
21244,C01067,P0034,2024-06-06,3,3950,0.12,2024-10-02,1,11850,1422.0,10428.0,2024,2024-06
21245,C01067,P0077,2024-06-21,1,17868,0.09,2024-04-17,0,17868,1608.12,16259.880000000001,2024,2024-06
21246,C01067,P0067,2024-07-25,1,2745,0.16,2024-12-26,1,2745,439.2,2305.8,2024,2024-07
21247,C01067,P0102,2024-07-14,3,7244,0.06,2024-08-06,1,21732,1303.9199999999998,20428.08,2024,2024-07
21248,C01067,P0073,2024-09-11,3,4368,0.25,2025-05-28,1,13104,3276.0,9828.0,2024,2024-09
21249,C01067,P0006,2024-09-24,1,2561,0.04,2024-01-13,0,2561,102.44,2458.56,2024,2024-09
21250,C01067,P0010,2024-10-20,3,260,0.26,2025-01-06,1,780,202.8,577.2,2024,2024-10
21251,C01067,P0100,2024-10-12,3,2523,0.06,2023-11-19,0,7569,454.14,7114.86,2024,2024-10
21252,C01067,P0057,2024-11-03,3,19313,0.01,2025-08-13,1,57939,579.39,57359.61,2024,2024-11
21253,C01067,P0071,2024-11-24,1,30313,0.08,2026-03-19,1,30313,2425.04,27887.96,2024,2024-11
21254,C01067,P0117,2025-01-04,3,22643,0.02,2025-09-07,1,67929,1358.58,66570.42,2025,2025-01
21255,C01067,P0064,2025-04-26,1,26494,0.06,2025-12-09,1,26494,1589.6399999999999,24904.36,2025,2025-04
21256,C01067,P0033,2025-05-31,3,1275,0.12,2026-03-20,1,3825,459.0,3366.0,2025,2025-05
21257,C01067,P0068,2025-05-07,2,40708,0.03,2025-03-05,0,81416,2442.48,78973.52,2025,2025-05
21258,C01067,P0097,2025-06-05,2,6138,0.07,2025-06-02,0,12276,859.32,11416.68,2025,2025-06
21259,C01067,P0078,2025-06-20,1,30202,0.12,2025-07-20,1,30202,3624.24,26577.760000000002,2025,2025-06
21260,C01067,P0101,2025-07-12,2,25363,0.07,2023-11-12,0,50726,3550.82,47175.18,2025,2025-07
21261,C01067,P0064,2025-09-09,3,26494,0.2,2025-12-09,1,79482,15896.400000000001,63585.6,2025,2025-09
21262,C01067,P0002,2025-12-08,1,1370,0.18,2024-11-20,0,1370,246.6,1123.4,2025,2025-12
21263,C01067,P0061,2025-12-09,1,2770,0.02,2026-03-24,1,2770,55.4,2714.6,2025,2025-12
21264,C01067,P0078,2026-01-03,3,30202,0.01,2025-07-20,0,90606,906.0600000000001,89699.94,2026,2026-01
21265,C01067,P0049,2026-02-19,3,2611,0.09,2025-10-24,0,7833,704.97,7128.03,2026,2026-02
21266,C01067,P0062,2026-03-29,1,2148,0.08,2024-01-15,0,2148,171.84,1976.16,2026,2026-03
21267,C01067,P0077,2026-03-25,3,17868,0.09,2024-04-17,0,53604,4824.36,48779.64,2026,2026-03
21268,C01067,P0008,2026-03-21,3,1087,0.16,2025-02-02,0,3261,521.76,2739.24,2026,2026-03
21269,C01069,P0068,2025-03-20,3,40708,0.05,2025-03-05,0,122124,6106.200000000001,116017.8,2025,2025-03
21270,C01069,P0105,2025-03-25,2,49247,0.23,2024-07-04,0,98494,22653.620000000003,75840.38,2025,2025-03
21271,C01069,P0027,2025-03-23,1,7517,0.08,2026-03-09,1,7517,601.36,6915.64,2025,2025-03
21272,C01069,P0060,2025-04-04,3,11069,0.28,2025-11-05,1,33207,9297.960000000001,23909.04,2025,2025-04
21273,C01069,P0082,2025-05-13,2,6509,0.24,2025-07-15,1,13018,3124.3199999999997,9893.68,2025,2025-05
21274,C01069,P0037,2025-06-22,2,2576,0.03,2024-10-15,0,5152,154.56,4997.44,2025,2025-06
21275,C01069,P0058,2025-06-19,3,450,0.05,2025-04-23,0,1350,67.5,1282.5,2025,2025-06
21276,C01069,P0046,2025-06-10,3,37838,0.05,2024-12-03,0,113514,5675.700000000001,107838.3,2025,2025-06
21277,C01069,P0059,2025-07-05,3,2027,0.06,2024-09-03,0,6081,364.86,5716.14,2025,2025-07
21278,C01069,P0094,2025-08-12,3,8333,0.01,2024-12-30,0,24999,249.99,24749.01,2025,2025-08
21279,C01069,P0029,2025-09-07,2,38761,0.1,2023-12-20,0,77522,7752.200000000001,69769.8,2025,2025-09
21280,C01069,P0098,2025-10-26,3,924,0.19,2023-07-15,0,2772,526.68,2245.32,2025,2025-10
21281,C01069,P0011,2025-10-30,2,7915,0.08,2024-02-13,0,15830,1266.4,14563.6,2025,2025-10
21282,C01069,P0095,2025-10-09,2,5462,0.05,2025-11-09,1,10924,546.2,10377.8,2025,2025-10
21283,C01069,P0024,2025-11-07,1,1856,0.03,2024-02-08,0,1856,55.68,1800.32,2025,2025-11
21284,C01069,P0006,2025-11-03,1,2561,0.08,2024-01-13,0,2561,204.88,2356.12,2025,2025-11
21285,C01069,P0062,2026-01-27,2,2148,0.03,2024-01-15,0,4296,128.88,4167.12,2026,2026-01
21286,C01069,P0099,2026-02-28,3,1702,0.02,2025-02-04,0,5106,102.12,5003.88,2026,2026-02
21287,C01070,P0047,2024-04-23,1,1018,0.29,2025-03-16,1,1018,295.21999999999997,722.78,2024,2024-04
21288,C01070,P0067,2024-04-26,2,2745,0.17,2024-12-26,1,5490,933.3000000000001,4556.7,2024,2024-04
21289,C01070,P0029,2024-04-16,3,38761,0.08,2023-12-20,0,116283,9302.64,106980.36,2024,2024-04
21290,C01070,P0014,2024-05-09,3,5630,0.0,2024-09-03,1,16890,0.0,16890.0,2024,2024-05
21291,C01070,P0060,2024-06-10,1,11069,0.08,2025-11-05,1,11069,885.52,10183.48,2024,2024-06
21292,C01070,P0050,2024-06-12,2,14239,0.13,2024-06-06,0,28478,3702.1400000000003,24775.86,2024,2024-06
21293,C01070,P0002,2024-06-08,1,1370,0.09,2024-11-20,1,1370,123.3,1246.7,2024,2024-06
21294,C01070,P0027,2024-08-20,3,7517,0.02,2026-03-09,1,22551,451.02,22099.98,2024,2024-08
21295,C01070,P0072,2024-09-20,2,42315,0.22,2024-09-05,0,84630,18618.6,66011.4,2024,2024-09
21296,C01070,P0003,2024-09-06,3,49187,0.09,2025-11-01,1,147561,13280.49,134280.51,2024,2024-09
21297,C01070,P0025,2024-09-09,1,23637,0.07,2024-09-14,1,23637,1654.5900000000001,21982.41,2024,2024-09
21298,C01070,P0071,2024-10-03,1,30313,0.25,2026-03-19,1,30313,7578.25,22734.75,2024,2024-10
21299,C01070,P0060,2024-10-01,2,11069,0.23,2025-11-05,1,22138,5091.74,17046.260000000002,2024,2024-10
21300,C01070,P0054,2024-11-27,3,1408,0.03,2023-11-21,0,4224,126.72,4097.28,2024,2024-11
21301,C01070,P0023,2024-12-10,3,2907,0.09,2025-04-30,1,8721,784.89,7936.11,2024,2024-12
21302,C01070,P0081,2025-01-13,1,2835,0.19,2024-08-09,0,2835,538.65,2296.35,2025,2025-01
21303,C01070,P0102,2025-01-08,1,7244,0.01,2024-08-06,0,7244,72.44,7171.56,2025,2025-01
21304,C01070,P0108,2025-01-11,2,11701,0.02,2025-08-27,1,23402,468.04,22933.96,2025,2025-01
21305,C01070,P0054,2025-02-02,1,1408,0.07,2023-11-21,0,1408,98.56,1309.44,2025,2025-02
21306,C01070,P0094,2025-03-04,3,8333,0.08,2024-12-30,0,24999,1999.92,22999.08,2025,2025-03
21307,C01070,P0114,2025-04-27,2,856,0.28,2023-10-07,0,1712,479.36000000000007,1232.6399999999999,2025,2025-04
21308,C01070,P0065,2025-05-11,1,4389,0.27,2025-07-26,1,4389,1185.03,3203.9700000000003,2025,2025-05
21309,C01070,P0119,2025-06-18,3,45211,0.02,2024-02-18,0,135633,2712.66,132920.34,2025,2025-06
21310,C01070,P0067,2025-07-21,1,2745,0.02,2024-12-26,0,2745,54.9,2690.1,2025,2025-07
21311,C01070,P0014,2025-07-06,2,5630,0.07,2024-09-03,0,11260,788.2,10471.8,2025,2025-07
21312,C01070,P0015,2025-09-11,1,9498,0.04,2024-07-30,0,9498,379.92,9118.08,2025,2025-09
21313,C01070,P0044,2025-09-09,2,1799,0.08,2025-08-27,0,3598,287.84000000000003,3310.16,2025,2025-09
21314,C01070,P0118,2025-10-10,2,3405,0.13,2024-06-29,0,6810,885.3000000000001,5924.7,2025,2025-10
21315,C01070,P0028,2025-10-14,2,2009,0.05,2025-06-30,0,4018,200.9,3817.1,2025,2025-10
21316,C01070,P0040,2025-11-26,3,7539,0.1,2025-10-18,0,22617,2261.7000000000003,20355.3,2025,2025-11
21317,C01070,P0051,2025-12-20,2,1000,0.26,2023-08-11,0,2000,520.0,1480.0,2025,2025-12
21318,C01070,P0013,2025-12-18,2,10349,0.07,2024-06-24,0,20698,1448.8600000000001,19249.14,2025,2025-12
21319,C01070,P0026,2026-01-23,2,1435,0.07,2025-08-08,0,2870,200.9,2669.1,2026,2026-01
21320,C01070,P0027,2026-01-01,3,7517,0.11,2026-03-09,1,22551,2480.61,20070.39,2026,2026-01
21321,C01070,P0095,2026-01-05,3,5462,0.14,2025-11-09,0,16386,2294.0400000000004,14091.96,2026,2026-01
21322,C01070,P0015,2026-02-04,3,9498,0.02,2024-07-30,0,28494,569.88,27924.12,2026,2026-02
21323,C01070,P0008,2026-03-08,2,1087,0.04,2025-02-02,0,2174,86.96000000000001,2087.04,2026,2026-03
21324,C01072,P0068,2024-12-20,3,40708,0.17,2025-03-05,1,122124,20761.08,101362.92,2024,2024-12
21325,C01072,P0069,2025-01-16,1,5639,0.06,2025-11-26,1,5639,338.34,5300.66,2025,2025-01
21326,C01072,P0078,2025-01-12,2,30202,0.04,2025-07-20,1,60404,2416.16,57987.84,2025,2025-01
21327,C01072,P0120,2025-02-12,3,8402,0.0,2023-10-28,0,25206,0.0,25206.0,2025,2025-02
21328,C01072,P0016,2025-02-05,3,14117,0.0,2024-02-11,0,42351,0.0,42351.0,2025,2025-02
21329,C01072,P0012,2025-03-17,3,21340,0.01,2024-09-07,0,64020,640.2,63379.8,2025,2025-03
21330,C01072,P0042,2025-04-10,2,1953,0.06,2026-01-28,1,3906,234.35999999999999,3671.64,2025,2025-04
21331,C01072,P0060,2025-05-28,3,11069,0.2,2025-11-05,1,33207,6641.400000000001,26565.6,2025,2025-05
21332,C01072,P0073,2025-05-26,3,4368,0.07,2025-05-28,1,13104,917.2800000000001,12186.72,2025,2025-05
21333,C01072,P0099,2025-08-21,3,1702,0.03,2025-02-04,0,5106,153.18,4952.82,2025,2025-08
21334,C01072,P0047,2025-08-30,3,1018,0.06,2025-03-16,0,3054,183.23999999999998,2870.76,2025,2025-08
21335,C01072,P0001,2025-08-23,3,4758,0.05,2025-12-12,1,14274,713.7,13560.3,2025,2025-08
21336,C01072,P0062,2025-09-23,1,2148,0.05,2024-01-15,0,2148,107.4,2040.6,2025,2025-09
21337,C01072,P0067,2025-09-01,2,2745,0.09,2024-12-26,0,5490,494.09999999999997,4995.9,2025,2025-09
21338,C01072,P0050,2025-10-29,2,14239,0.1,2024-06-06,0,28478,2847.8,25630.2,2025,2025-10
21339,C01072,P0098,2025-10-26,2,924,0.06,2023-07-15,0,1848,110.88,1737.12,2025,2025-10
21340,C01072,P0028,2026-01-05,3,2009,0.07,2025-06-30,0,6027,421.89000000000004,5605.11,2026,2026-01
21341,C01072,P0047,2026-02-16,3,1018,0.01,2025-03-16,0,3054,30.54,3023.46,2026,2026-02
21342,C01072,P0108,2026-03-23,3,11701,0.28,2025-08-27,0,35103,9828.84,25274.16,2026,2026-03
21343,C01073,P0068,2024-09-16,2,40708,0.0,2025-03-05,1,81416,0.0,81416.0,2024,2024-09
21344,C01073,P0092,2024-09-11,1,803,0.09,2024-07-26,0,803,72.27,730.73,2024,2024-09
21345,C01073,P0033,2024-10-28,3,1275,0.02,2026-03-20,1,3825,76.5,3748.5,2024,2024-10
21346,C01073,P0068,2024-10-01,3,40708,0.23,2025-03-05,1,122124,28088.52,94035.48,2024,2024-10
21347,C01073,P0066,2024-10-17,1,2073,0.05,2025-04-09,1,2073,103.65,1969.35,2024,2024-10
21348,C01073,P0017,2024-12-21,2,9441,0.01,2023-10-15,0,18882,188.82,18693.18,2024,2024-12
21349,C01073,P0079,2025-01-21,1,4936,0.01,2023-11-14,0,4936,49.36,4886.64,2025,2025-01
21350,C01073,P0003,2025-02-24,1,49187,0.0,2025-11-01,1,49187,0.0,49187.0,2025,2025-02
21351,C01073,P0057,2025-03-13,2,19313,0.27,2025-08-13,1,38626,10429.02,28196.98,2025,2025-03
21352,C01073,P0020,2025-03-09,2,1264,0.06,2025-05-08,1,2528,151.68,2376.32,2025,2025-03
21353,C01073,P0103,2025-03-30,1,2740,0.09,2024-03-11,0,2740,246.6,2493.4,2025,2025-03
21354,C01073,P0014,2025-04-28,1,5630,0.04,2024-09-03,0,5630,225.20000000000002,5404.8,2025,2025-04
21355,C01073,P0096,2025-05-09,1,3723,0.04,2026-01-07,1,3723,148.92000000000002,3574.08,2025,2025-05
21356,C01073,P0116,2025-05-29,1,8497,0.2,2025-10-16,1,8497,1699.4,6797.6,2025,2025-05
21357,C01073,P0074,2025-06-12,2,38139,0.07,2023-12-03,0,76278,5339.460000000001,70938.54,2025,2025-06
21358,C01073,P0004,2025-06-09,1,16775,0.03,2025-03-03,0,16775,503.25,16271.75,2025,2025-06
21359,C01073,P0046,2025-06-07,3,37838,0.06,2024-12-03,0,113514,6810.84,106703.16,2025,2025-06
21360,C01073,P0114,2025-07-10,2,856,0.02,2023-10-07,0,1712,34.24,1677.76,2025,2025-07
21361,C01073,P0089,2025-09-06,1,1912,0.07,2024-10-30,0,1912,133.84,1778.16,2025,2025-09
21362,C01073,P0033,2025-09-26,1,1275,0.01,2026-03-20,1,1275,12.75,1262.25,2025,2025-09
21363,C01073,P0085,2025-11-08,2,9976,0.08,2025-02-15,0,19952,1596.16,18355.84,2025,2025-11
21364,C01073,P0114,2025-11-25,1,856,0.26,2023-10-07,0,856,222.56,633.44,2025,2025-11
21365,C01073,P0104,2025-12-14,3,3266,0.15,2025-03-30,0,9798,1469.7,8328.3,2025,2025-12
21366,C01073,P0061,2026-02-12,3,2770,0.04,2026-03-24,1,8310,332.40000000000003,7977.6,2026,2026-02
21367,C01073,P0013,2026-03-24,1,10349,0.01,2024-06-24,0,10349,103.49000000000001,10245.51,2026,2026-03
21368,C01075,P0027,2025-09-23,2,7517,0.03,2026-03-09,1,15034,451.02,14582.98,2025,2025-09
21369,C01075,P0042,2025-10-15,1,1953,0.01,2026-01-28,1,1953,19.53,1933.47,2025,2025-10
21370,C01075,P0104,2025-11-14,2,3266,0.05,2025-03-30,0,6532,326.6,6205.4,2025,2025-11
21371,C01075,P0028,2025-11-09,2,2009,0.03,2025-06-30,0,4018,120.53999999999999,3897.46,2025,2025-11
21372,C01075,P0085,2025-12-27,2,9976,0.09,2025-02-15,0,19952,1795.6799999999998,18156.32,2025,2025-12
21373,C01075,P0081,2025-12-23,1,2835,0.07,2024-08-09,0,2835,198.45000000000002,2636.55,2025,2025-12
21374,C01075,P0081,2026-01-07,3,2835,0.06,2024-08-09,0,8505,510.29999999999995,7994.7,2026,2026-01
21375,C01075,P0004,2026-01-16,1,16775,0.29,2025-03-03,0,16775,4864.75,11910.25,2026,2026-01
21376,C01075,P0018,2026-01-07,3,17921,0.03,2024-05-17,0,53763,1612.8899999999999,52150.11,2026,2026-01
21377,C01075,P0119,2026-02-03,2,45211,0.05,2024-02-18,0,90422,4521.1,85900.9,2026,2026-02
21378,C01076,P0094,2025-06-10,3,8333,0.21,2024-12-30,0,24999,5249.79,19749.21,2025,2025-06
21379,C01076,P0015,2025-06-30,2,9498,0.05,2024-07-30,0,18996,949.8000000000001,18046.2,2025,2025-06
21380,C01076,P0110,2025-07-21,1,2108,0.23,2025-07-28,1,2108,484.84000000000003,1623.1599999999999,2025,2025-07
21381,C01076,P0056,2025-07-21,3,33217,0.07,2026-01-07,1,99651,6975.570000000001,92675.43,2025,2025-07
21382,C01076,P0009,2025-08-16,1,2189,0.01,2024-05-13,0,2189,21.89,2167.11,2025,2025-08
21383,C01076,P0068,2025-09-09,2,40708,0.3,2025-03-05,0,81416,24424.8,56991.2,2025,2025-09
21384,C01076,P0033,2025-10-12,1,1275,0.0,2026-03-20,1,1275,0.0,1275.0,2025,2025-10
21385,C01076,P0056,2025-10-13,3,33217,0.08,2026-01-07,1,99651,7972.08,91678.92,2025,2025-10
21386,C01076,P0001,2025-12-29,3,4758,0.1,2025-12-12,0,14274,1427.4,12846.6,2025,2025-12
21387,C01076,P0080,2026-01-27,2,2146,0.04,2024-09-22,0,4292,171.68,4120.32,2026,2026-01
21388,C01076,P0015,2026-02-23,3,9498,0.08,2024-07-30,0,28494,2279.52,26214.48,2026,2026-02
21389,C01076,P0077,2026-02-28,3,17868,0.07,2024-04-17,0,53604,3752.28,49851.72,2026,2026-02
21390,C01076,P0101,2026-02-13,1,25363,0.1,2023-11-12,0,25363,2536.3,22826.7,2026,2026-02
21391,C01076,P0099,2026-03-25,2,1702,0.02,2025-02-04,0,3404,68.08,3335.92,2026,2026-03
21392,C01076,P0088,2026-03-07,1,35723,0.03,2024-06-12,0,35723,1071.69,34651.31,2026,2026-03
21393,C01076,P0091,2026-03-19,3,4994,0.0,2024-12-06,0,14982,0.0,14982.0,2026,2026-03
21394,C01076,P0115,2026-03-17,2,7554,0.0,2023-12-13,0,15108,0.0,15108.0,2026,2026-03
21395,C01077,P0110,2025-06-15,3,2108,0.15,2025-07-28,1,6324,948.5999999999999,5375.4,2025,2025-06
21396,C01077,P0021,2025-06-20,3,22916,0.03,2025-08-18,1,68748,2062.44,66685.56,2025,2025-06
21397,C01077,P0109,2025-07-04,2,1820,0.1,2026-01-05,1,3640,364.0,3276.0,2025,2025-07
21398,C01077,P0088,2025-08-12,2,35723,0.07,2024-06-12,0,71446,5001.22,66444.78,2025,2025-08
21399,C01077,P0021,2025-09-12,3,22916,0.14,2025-08-18,0,68748,9624.720000000001,59123.28,2025,2025-09
21400,C01077,P0091,2025-10-04,2,4994,0.02,2024-12-06,0,9988,199.76,9788.24,2025,2025-10
21401,C01077,P0013,2025-10-25,2,10349,0.05,2024-06-24,0,20698,1034.9,19663.1,2025,2025-10
21402,C01077,P0084,2025-11-26,1,4650,0.14,2025-11-20,0,4650,651.0000000000001,3999.0,2025,2025-11
21403,C01077,P0050,2025-11-23,2,14239,0.29,2024-06-06,0,28478,8258.619999999999,20219.38,2025,2025-11
21404,C01077,P0116,2026-01-27,3,8497,0.05,2025-10-16,0,25491,1274.5500000000002,24216.45,2026,2026-01
21405,C01077,P0120,2026-01-12,2,8402,0.04,2023-10-28,0,16804,672.16,16131.84,2026,2026-01
21406,C01077,P0110,2026-02-23,2,2108,0.02,2025-07-28,0,4216,84.32000000000001,4131.68,2026,2026-02
21407,C01077,P0048,2026-02-05,3,2191,0.26,2024-01-19,0,6573,1708.98,4864.02,2026,2026-02
21408,C01077,P0049,2026-03-08,1,2611,0.04,2025-10-24,0,2611,104.44,2506.56,2026,2026-03
21409,C01077,P0014,2026-03-08,1,5630,0.08,2024-09-03,0,5630,450.40000000000003,5179.6,2026,2026-03
21410,C01079,P0033,2024-06-07,3,1275,0.24,2026-03-20,1,3825,918.0,2907.0,2024,2024-06
21411,C01080,P0005,2024-06-14,1,8411,0.03,2024-05-20,0,8411,252.32999999999998,8158.67,2024,2024-06
21412,C01080,P0089,2024-06-15,3,1912,0.24,2024-10-30,1,5736,1376.6399999999999,4359.360000000001,2024,2024-06
21413,C01080,P0025,2024-07-04,3,23637,0.18,2024-09-14,1,70911,12763.98,58147.020000000004,2024,2024-07
21414,C01080,P0082,2024-08-13,3,6509,0.08,2025-07-15,1,19527,1562.16,17964.84,2024,2024-08
21415,C01080,P0101,2024-10-16,3,25363,0.08,2023-11-12,0,76089,6087.12,70001.88,2024,2024-10
21416,C01080,P0039,2024-11-22,2,4937,0.08,2025-02-20,1,9874,789.9200000000001,9084.08,2024,2024-11
21417,C01080,P0083,2025-01-28,2,3718,0.07,2023-08-08,0,7436,520.5200000000001,6915.48,2025,2025-01
21418,C01080,P0038,2025-01-04,1,3819,0.05,2025-03-05,1,3819,190.95000000000002,3628.05,2025,2025-01
21419,C01080,P0109,2025-02-28,3,1820,0.23,2026-01-05,1,5460,1255.8,4204.2,2025,2025-02
21420,C01080,P0072,2025-03-26,2,42315,0.1,2024-09-05,0,84630,8463.0,76167.0,2025,2025-03
21421,C01080,P0077,2025-05-02,1,17868,0.09,2024-04-17,0,17868,1608.12,16259.880000000001,2025,2025-05
21422,C01080,P0067,2025-05-02,3,2745,0.14,2024-12-26,0,8235,1152.9,7082.1,2025,2025-05
21423,C01080,P0082,2025-06-07,1,6509,0.01,2025-07-15,1,6509,65.09,6443.91,2025,2025-06
21424,C01080,P0066,2025-06-03,3,2073,0.07,2025-04-09,0,6219,435.33000000000004,5783.67,2025,2025-06
21425,C01080,P0031,2025-06-11,2,28113,0.06,2023-09-14,0,56226,3373.56,52852.44,2025,2025-06
21426,C01080,P0117,2025-11-15,3,22643,0.09,2025-09-07,0,67929,6113.61,61815.39,2025,2025-11
21427,C01080,P0065,2025-11-15,2,4389,0.16,2025-07-26,0,8778,1404.48,7373.52,2025,2025-11
21428,C01080,P0097,2025-11-15,1,6138,0.02,2025-06-02,0,6138,122.76,6015.24,2025,2025-11
21429,C01080,P0019,2025-11-16,3,4101,0.05,2025-08-02,0,12303,615.1500000000001,11687.85,2025,2025-11
21430,C01080,P0031,2025-12-27,1,28113,0.07,2023-09-14,0,28113,1967.91,26145.09,2025,2025-12
21431,C01080,P0027,2025-12-31,1,7517,0.05,2026-03-09,1,7517,375.85,7141.15,2025,2025-12
21432,C01080,P0040,2025-12-27,1,7539,0.09,2025-10-18,0,7539,678.51,6860.49,2025,2025-12
21433,C01080,P0022,2026-01-14,2,2633,0.09,2024-12-22,0,5266,473.94,4792.06,2026,2026-01
21434,C01080,P0092,2026-01-05,1,803,0.22,2024-07-26,0,803,176.66,626.34,2026,2026-01
21435,C01080,P0020,2026-02-14,1,1264,0.02,2025-05-08,0,1264,25.28,1238.72,2026,2026-02
21436,C01080,P0075,2026-02-15,3,3023,0.07,2023-10-15,0,9069,634.83,8434.17,2026,2026-02
21437,C01081,P0076,2024-08-30,1,6650,0.18,2024-08-12,0,6650,1197.0,5453.0,2024,2024-08
21438,C01081,P0069,2024-09-16,3,5639,0.05,2025-11-26,1,16917,845.85,16071.15,2024,2024-09
21439,C01081,P0064,2024-10-29,3,26494,0.01,2025-12-09,1,79482,794.82,78687.18,2024,2024-10
21440,C01081,P0101,2024-10-02,3,25363,0.07,2023-11-12,0,76089,5326.2300000000005,70762.77,2024,2024-10
21441,C01081,P0027,2024-12-29,1,7517,0.08,2026-03-09,1,7517,601.36,6915.64,2024,2024-12
21442,C01081,P0113,2024-12-16,2,1249,0.03,2023-12-13,0,2498,74.94,2423.06,2024,2024-12
21443,C01081,P0098,2025-01-20,2,924,0.2,2023-07-15,0,1848,369.6,1478.4,2025,2025-01
21444,C01081,P0116,2025-01-17,3,8497,0.01,2025-10-16,1,25491,254.91,25236.09,2025,2025-01
21445,C01081,P0036,2025-02-12,2,2526,0.0,2024-03-23,0,5052,0.0,5052.0,2025,2025-02
21446,C01081,P0024,2025-02-13,3,1856,0.07,2024-02-08,0,5568,389.76000000000005,5178.24,2025,2025-02
21447,C01081,P0054,2025-03-04,3,1408,0.07,2023-11-21,0,4224,295.68,3928.32,2025,2025-03
21448,C01081,P0009,2025-04-13,1,2189,0.14,2024-05-13,0,2189,306.46000000000004,1882.54,2025,2025-04
21449,C01081,P0004,2025-04-25,2,16775,0.06,2025-03-03,0,33550,2013.0,31537.0,2025,2025-04
21450,C01081,P0040,2025-04-18,2,7539,0.02,2025-10-18,1,15078,301.56,14776.44,2025,2025-04
21451,C01081,P0094,2025-05-16,2,8333,0.08,2024-12-30,0,16666,1333.28,15332.72,2025,2025-05
21452,C01081,P0044,2025-05-21,1,1799,0.01,2025-08-27,1,1799,17.990000000000002,1781.01,2025,2025-05
21453,C01081,P0084,2025-06-10,2,4650,0.05,2025-11-20,1,9300,465.0,8835.0,2025,2025-06
21454,C01081,P0008,2025-06-15,3,1087,0.01,2025-02-02,0,3261,32.61,3228.39,2025,2025-06
21455,C01081,P0058,2025-07-19,3,450,0.08,2025-04-23,0,1350,108.0,1242.0,2025,2025-07
21456,C01081,P0090,2025-08-12,2,1754,0.09,2025-04-09,0,3508,315.71999999999997,3192.28,2025,2025-08
21457,C01081,P0064,2025-08-12,1,26494,0.07,2025-12-09,1,26494,1854.5800000000002,24639.42,2025,2025-08
21458,C01081,P0014,2025-10-19,2,5630,0.04,2024-09-03,0,11260,450.40000000000003,10809.6,2025,2025-10
21459,C01081,P0111,2025-11-25,1,8250,0.05,2025-12-20,1,8250,412.5,7837.5,2025,2025-11
21460,C01081,P0074,2025-12-14,2,38139,0.1,2023-12-03,0,76278,7627.8,68650.2,2025,2025-12
21461,C01081,P0041,2026-02-04,1,3073,0.05,2025-09-29,0,3073,153.65,2919.35,2026,2026-02
21462,C01082,P0068,2024-11-21,3,40708,0.22,2025-03-05,1,122124,26867.28,95256.72,2024,2024-11
21463,C01082,P0006,2024-12-05,3,2561,0.06,2024-01-13,0,7683,460.97999999999996,7222.02,2024,2024-12
21464,C01082,P0062,2025-05-12,1,2148,0.2,2024-01-15,0,2148,429.6,1718.4,2025,2025-05
21465,C01082,P0021,2025-08-05,3,22916,0.02,2025-08-18,1,68748,1374.96,67373.04,2025,2025-08
21466,C01082,P0036,2025-09-12,3,2526,0.07,2024-03-23,0,7578,530.46,7047.54,2025,2025-09
21467,C01083,P0070,2025-11-26,1,2480,0.03,2024-07-27,0,2480,74.39999999999999,2405.6,2025,2025-11
21468,C01083,P0004,2025-12-06,1,16775,0.09,2025-03-03,0,16775,1509.75,15265.25,2025,2025-12
21469,C01083,P0101,2026-01-14,2,25363,0.01,2023-11-12,0,50726,507.26,50218.74,2026,2026-01
21470,C01083,P0014,2026-01-02,1,5630,0.06,2024-09-03,0,5630,337.8,5292.2,2026,2026-01
21471,C01083,P0120,2026-01-17,1,8402,0.03,2023-10-28,0,8402,252.06,8149.94,2026,2026-01
21472,C01083,P0074,2026-01-04,1,38139,0.08,2023-12-03,0,38139,3051.12,35087.88,2026,2026-01
21473,C01083,P0024,2026-01-28,2,1856,0.04,2024-02-08,0,3712,148.48,3563.52,2026,2026-01
21474,C01083,P0002,2026-02-27,2,1370,0.11,2024-11-20,0,2740,301.4,2438.6,2026,2026-02
21475,C01083,P0075,2026-02-18,1,3023,0.07,2023-10-15,0,3023,211.61,2811.39,2026,2026-02
21476,C01083,P0066,2026-03-28,1,2073,0.09,2025-04-09,0,2073,186.57,1886.43,2026,2026-03
21477,C01083,P0107,2026-03-27,1,4638,0.1,2024-08-31,0,4638,463.8,4174.2,2026,2026-03
21478,C01083,P0091,2026-03-18,3,4994,0.09,2024-12-06,0,14982,1348.3799999999999,13633.62,2026,2026-03
21479,C01083,P0069,2026-03-26,1,5639,0.17,2025-11-26,0,5639,958.6300000000001,4680.37,2026,2026-03
21480,C01084,P0092,2024-01-25,2,803,0.03,2024-07-26,1,1606,48.18,1557.82,2024,2024-01
21481,C01084,P0057,2024-01-16,2,19313,0.08,2025-08-13,1,38626,3090.08,35535.92,2024,2024-01
21482,C01084,P0029,2024-02-27,1,38761,0.02,2023-12-20,0,38761,775.22,37985.78,2024,2024-02
21483,C01084,P0094,2024-05-27,3,8333,0.02,2024-12-30,1,24999,499.98,24499.02,2024,2024-05
21484,C01084,P0030,2024-06-16,3,1840,0.06,2025-02-15,1,5520,331.2,5188.8,2024,2024-06
21485,C01084,P0082,2024-07-24,2,6509,0.18,2025-07-15,1,13018,2343.24,10674.76,2024,2024-07
