customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender,signup_year,signup_month
C06085,2025-08-20,medium,Kolkata,ads,37,female,2025,2025-08
C06086,2024-01-19,medium,Delhi,organic,48,male,2024,2024-01
C06087,2024-04-10,medium,Kolkata,ads,46,male,2024,2024-04
C06088,2025-08-29,medium,Bangalore,organic,18,female,2025,2025-08
C06089,2024-12-22,high,Pune,ads,27,female,2024,2024-12
C06090,2025-06-25,medium,Jaipur,referral,47,female,2025,2025-06
C06091,2024-02-02,medium,Chennai,organic,27,female,2024,2024-02
C06092,2024-08-16,medium,Bangalore,organic,34,female,2024,2024-08
C06093,2025-06-07,high,Mumbai,organic,18,male,2025,2025-06
C06094,2025-09-21,low,Mumbai,organic,46,male,2025,2025-09
C06095,2024-06-03,medium,Chennai,organic,18,female,2024,2024-06
C06096,2025-02-26,medium,Bhubaneswar,ads,18,female,2025,2025-02
C06097,2024-09-02,medium,Bhubaneswar,referral,45,female,2024,2024-09
C06098,2025-02-08,medium,Chennai,organic,54,female,2025,2025-02
C06099,2025-06-24,high,Mumbai,organic,32,female,2025,2025-06
C06100,2024-06-09,low,Kolkata,organic,34,male,2024,2024-06
C06101,2025-12-02,high,Pune,organic,44,female,2025,2025-12
C06102,2024-04-26,high,Hyderabad,organic,37,male,2024,2024-04
C06103,2024-09-27,low,Jaipur,ads,31,male,2024,2024-09
C06104,2025-11-22,medium,Pune,organic,30,male,2025,2025-11
C06105,2025-05-01,medium,Chennai,referral,19,female,2025,2025-05
C06106,2024-06-20,medium,Mumbai,ads,37,female,2024,2024-06
C06107,2024-09-30,medium,Bhubaneswar,ads,34,other,2024,2024-09
C06108,2024-09-15,low,Mumbai,organic,30,male,2024,2024-09
C06109,2024-05-14,medium,Bhubaneswar,ads,24,male,2024,2024-05
C06110,2025-11-13,medium,Pune,ads,25,male,2025,2025-11
C06111,2025-12-22,low,Bangalore,organic,41,male,2025,2025-12
C06112,2025-02-25,medium,Kolkata,organic,43,male,2025,2025-02
C06113,2025-02-24,medium,Pune,referral,31,male,2025,2025-02
C06114,2024-07-04,medium,Kolkata,organic,30,male,2024,2024-07
C06115,2024-12-29,medium,Ahmedabad,ads,26,male,2024,2024-12
C06116,2025-08-29,low,Pune,organic,44,female,2025,2025-08
C06117,2025-01-12,low,Delhi,organic,35,female,2025,2025-01
C06118,2025-06-06,high,Delhi,organic,38,female,2025,2025-06
C06119,2025-08-02,high,Kolkata,organic,38,female,2025,2025-08
C06120,2025-12-22,high,Ahmedabad,ads,31,female,2025,2025-12
C06121,2024-07-14,medium,Kolkata,ads,23,male,2024,2024-07
C06122,2024-04-07,high,Chennai,ads,25,female,2024,2024-04
C06123,2025-08-27,medium,Delhi,ads,46,female,2025,2025-08
C06124,2024-01-22,low,Mumbai,organic,27,male,2024,2024-01
C06125,2025-03-25,low,Kolkata,ads,30,female,2025,2025-03
C06126,2024-06-20,medium,Kolkata,ads,23,male,2024,2024-06
C06127,2025-01-17,medium,Jaipur,ads,22,male,2025,2025-01
C06128,2024-05-13,medium,Hyderabad,ads,27,female,2024,2024-05
C06129,2025-03-01,low,Hyderabad,ads,51,female,2025,2025-03
C06130,2024-01-25,low,Bhubaneswar,organic,41,female,2024,2024-01
C06131,2025-05-17,low,Ahmedabad,ads,29,male,2025,2025-05
C06132,2024-07-03,medium,Delhi,organic,45,female,2024,2024-07
C06133,2024-03-25,medium,Delhi,ads,33,male,2024,2024-03
C06134,2025-07-20,high,Hyderabad,organic,48,other,2025,2025-07
C06135,2024-05-23,medium,Kolkata,referral,57,female,2024,2024-05
C06136,2025-11-09,medium,Kolkata,ads,45,female,2025,2025-11
C06137,2025-02-15,medium,Delhi,ads,35,male,2025,2025-02
C06138,2024-08-11,medium,Ahmedabad,ads,41,male,2024,2024-08
C06139,2024-08-07,medium,Bangalore,referral,35,male,2024,2024-08
C06140,2024-06-27,high,Chennai,ads,18,female,2024,2024-06
C06141,2025-09-22,high,Jaipur,organic,28,male,2025,2025-09
C06142,2025-03-08,high,Delhi,referral,25,female,2025,2025-03
C06143,2024-09-21,high,Bhubaneswar,ads,28,male,2024,2024-09
C06144,2025-03-04,high,Bangalore,ads,52,female,2025,2025-03
C06145,2025-10-23,medium,Delhi,referral,46,male,2025,2025-10
C06146,2025-02-19,medium,Jaipur,organic,39,male,2025,2025-02
C06147,2025-03-28,low,Hyderabad,organic,43,female,2025,2025-03
C06148,2025-12-27,medium,Delhi,ads,18,female,2025,2025-12
C06149,2024-07-15,high,Bangalore,ads,42,female,2024,2024-07
C06150,2025-07-07,medium,Chennai,ads,44,female,2025,2025-07
C06151,2024-02-22,low,Kolkata,ads,18,female,2024,2024-02
C06152,2025-04-24,medium,Pune,ads,42,male,2025,2025-04
C06153,2025-03-18,medium,Hyderabad,ads,20,male,2025,2025-03
C06154,2024-11-25,medium,Bangalore,referral,18,female,2024,2024-11
C06155,2024-09-07,low,Bhubaneswar,organic,48,female,2024,2024-09
C06156,2024-05-02,low,Bhubaneswar,ads,24,female,2024,2024-05
C06157,2025-01-21,medium,Mumbai,ads,27,male,2025,2025-01
C06158,2024-12-04,low,Pune,ads,44,male,2024,2024-12
C06159,2024-12-13,low,Delhi,organic,31,female,2024,2024-12
C06160,2024-01-29,medium,Mumbai,organic,33,male,2024,2024-01
C06161,2024-02-04,medium,Bhubaneswar,ads,32,female,2024,2024-02
C06162,2025-06-01,medium,Delhi,organic,38,male,2025,2025-06
C06163,2025-01-30,low,Mumbai,organic,32,male,2025,2025-01
C06164,2025-09-14,high,Delhi,organic,36,male,2025,2025-09
C06165,2024-10-20,low,Chennai,ads,29,male,2024,2024-10
C06166,2025-08-11,high,Pune,ads,38,male,2025,2025-08
C06167,2024-12-14,medium,Hyderabad,ads,38,male,2024,2024-12
C06168,2024-05-26,low,Hyderabad,organic,53,female,2024,2024-05
C06169,2024-03-07,medium,Hyderabad,ads,31,female,2024,2024-03
C06170,2025-06-03,medium,Bhubaneswar,ads,33,male,2025,2025-06
C06171,2024-05-01,high,Chennai,organic,37,female,2024,2024-05
C06172,2024-12-05,medium,Jaipur,organic,44,female,2024,2024-12
C06173,2024-06-23,high,Pune,referral,24,male,2024,2024-06
C06174,2025-11-21,medium,Bangalore,ads,36,female,2025,2025-11
C06175,2025-08-19,medium,Ahmedabad,ads,18,female,2025,2025-08
C06176,2025-03-26,low,Jaipur,organic,32,male,2025,2025-03
C06177,2025-07-10,low,Bangalore,referral,45,male,2025,2025-07
C06178,2024-05-15,high,Hyderabad,ads,27,male,2024,2024-05
C06179,2024-01-16,low,Bangalore,referral,36,male,2024,2024-01
C06180,2024-11-28,high,Delhi,referral,29,female,2024,2024-11
C06181,2024-07-13,high,Delhi,referral,26,male,2024,2024-07
C06182,2025-05-10,high,Bangalore,referral,44,female,2025,2025-05
C06183,2024-01-09,low,Kolkata,organic,24,female,2024,2024-01
C06184,2024-11-29,low,Mumbai,referral,37,female,2024,2024-11
C06185,2024-11-28,high,Ahmedabad,organic,38,female,2024,2024-11
C06186,2024-11-22,high,Bhubaneswar,referral,26,male,2024,2024-11
C06187,2024-01-15,medium,Bangalore,organic,36,female,2024,2024-01
C06188,2025-09-05,medium,Pune,ads,25,female,2025,2025-09
C06189,2024-08-13,medium,Kolkata,organic,40,male,2024,2024-08
C06190,2025-02-28,medium,Chennai,ads,21,male,2025,2025-02
C06191,2025-02-11,low,Kolkata,organic,31,male,2025,2025-02
C06192,2024-04-22,medium,Ahmedabad,ads,32,female,2024,2024-04
C06193,2025-03-03,low,Pune,referral,46,male,2025,2025-03
C06194,2024-01-01,medium,Kolkata,ads,36,male,2024,2024-01
C06195,2024-09-22,medium,Bhubaneswar,organic,44,female,2024,2024-09
C06196,2025-05-05,low,Mumbai,ads,40,male,2025,2025-05
C06197,2024-07-26,low,Pune,organic,40,female,2024,2024-07
C06198,2025-09-13,medium,Delhi,ads,31,male,2025,2025-09
C06199,2025-12-12,medium,Bhubaneswar,referral,45,male,2025,2025-12
C06200,2025-01-03,low,Hyderabad,ads,31,male,2025,2025-01
C06201,2024-11-01,high,Chennai,organic,18,female,2024,2024-11
C06202,2024-01-12,high,Ahmedabad,organic,32,female,2024,2024-01
C06203,2024-12-10,medium,Ahmedabad,referral,39,male,2024,2024-12
C06204,2025-04-09,low,Bangalore,organic,18,male,2025,2025-04
C06205,2025-11-30,low,Ahmedabad,ads,26,female,2025,2025-11
C06206,2025-10-27,low,Ahmedabad,ads,22,female,2025,2025-10
C06207,2025-05-08,medium,Mumbai,ads,42,male,2025,2025-05
C06208,2025-01-02,high,Chennai,referral,51,female,2025,2025-01
C06209,2025-02-23,medium,Mumbai,organic,32,female,2025,2025-02
C06210,2024-06-19,low,Delhi,ads,40,male,2024,2024-06
C06211,2024-05-13,high,Pune,ads,40,male,2024,2024-05
C06212,2025-03-02,high,Kolkata,organic,50,male,2025,2025-03
C06213,2024-01-25,high,Chennai,organic,28,female,2024,2024-01
C06214,2025-06-13,medium,Kolkata,ads,32,male,2025,2025-06
C06215,2024-07-08,low,Hyderabad,organic,31,female,2024,2024-07
C06216,2024-05-20,medium,Mumbai,referral,35,female,2024,2024-05
C06217,2025-07-08,low,Bhubaneswar,organic,60,female,2025,2025-07
C06218,2025-10-19,high,Kolkata,organic,35,male,2025,2025-10
C06219,2024-11-10,low,Bhubaneswar,organic,26,other,2024,2024-11
C06220,2025-03-19,low,Bangalore,organic,23,female,2025,2025-03
C06221,2024-11-14,medium,Chennai,ads,47,male,2024,2024-11
C06222,2025-03-16,low,Bangalore,organic,26,other,2025,2025-03
C06223,2024-04-01,medium,Pune,ads,41,female,2024,2024-04
C06224,2024-06-27,low,Bangalore,referral,28,male,2024,2024-06
C06225,2024-02-25,low,Bhubaneswar,ads,22,male,2024,2024-02
C06226,2024-06-03,low,Ahmedabad,organic,41,male,2024,2024-06
C06227,2025-11-02,medium,Mumbai,referral,28,female,2025,2025-11
C06228,2024-04-20,high,Bangalore,organic,39,female,2024,2024-04
C06229,2024-05-16,medium,Pune,ads,39,male,2024,2024-05
C06230,2024-08-19,medium,Chennai,ads,40,female,2024,2024-08
C06231,2025-04-12,low,Jaipur,organic,32,female,2025,2025-04
C06232,2025-04-25,low,Pune,referral,41,male,2025,2025-04
C06233,2024-03-08,low,Mumbai,organic,25,female,2024,2024-03
C06234,2024-09-05,high,Kolkata,ads,18,male,2024,2024-09
C06235,2024-11-18,low,Delhi,organic,42,female,2024,2024-11
C06236,2025-06-01,low,Chennai,ads,36,male,2025,2025-06
C06237,2025-03-07,low,Bhubaneswar,ads,28,female,2025,2025-03
C06238,2025-05-01,high,Delhi,organic,20,male,2025,2025-05
C06239,2025-08-28,high,Pune,ads,18,male,2025,2025-08
C06240,2025-03-04,high,Pune,ads,35,male,2025,2025-03
C06241,2024-09-25,medium,Pune,ads,51,female,2024,2024-09
C06242,2025-12-09,medium,Delhi,ads,33,male,2025,2025-12
C06243,2025-06-20,low,Bangalore,ads,31,female,2025,2025-06
C06244,2024-05-27,medium,Mumbai,organic,34,male,2024,2024-05
C06245,2024-04-27,medium,Chennai,ads,56,female,2024,2024-04
C06246,2025-01-01,medium,Mumbai,ads,42,female,2025,2025-01
C06247,2024-03-06,low,Chennai,ads,25,male,2024,2024-03
C06248,2025-01-04,low,Chennai,referral,35,male,2025,2025-01
C06249,2024-06-23,low,Kolkata,organic,38,male,2024,2024-06
C06250,2025-08-10,medium,Pune,organic,24,female,2025,2025-08
C06251,2025-05-09,medium,Jaipur,organic,42,female,2025,2025-05
C06252,2024-04-23,low,Hyderabad,organic,26,male,2024,2024-04
C06253,2024-04-20,medium,Mumbai,organic,19,female,2024,2024-04
C06254,2025-03-14,medium,Kolkata,referral,35,male,2025,2025-03
C06255,2025-12-15,high,Pune,organic,34,male,2025,2025-12
C06256,2024-05-26,high,Ahmedabad,ads,34,female,2024,2024-05
C06257,2024-02-04,low,Ahmedabad,organic,27,male,2024,2024-02
C06258,2024-11-04,high,Bangalore,ads,28,female,2024,2024-11
C06259,2025-06-21,medium,Delhi,referral,46,female,2025,2025-06
C06260,2024-01-14,medium,Ahmedabad,organic,39,male,2024,2024-01
C06261,2025-01-08,medium,Bhubaneswar,referral,25,female,2025,2025-01
C06262,2025-07-10,medium,Pune,referral,18,female,2025,2025-07
C06263,2025-03-03,medium,Hyderabad,ads,25,male,2025,2025-03
C06264,2025-12-28,high,Jaipur,organic,36,male,2025,2025-12
C06265,2024-08-20,high,Pune,ads,28,male,2024,2024-08
C06266,2025-12-05,medium,Ahmedabad,referral,27,female,2025,2025-12
C06267,2025-07-16,medium,Hyderabad,organic,29,female,2025,2025-07
C06268,2025-12-26,medium,Jaipur,ads,34,female,2025,2025-12
C06269,2025-10-24,high,Bangalore,organic,42,female,2025,2025-10
C06270,2025-03-15,low,Bangalore,organic,34,female,2025,2025-03
C06271,2025-05-16,medium,Kolkata,referral,35,male,2025,2025-05
C06272,2024-10-01,high,Jaipur,ads,32,female,2024,2024-10
C06273,2024-03-16,high,Jaipur,organic,30,male,2024,2024-03
C06274,2025-03-14,low,Bhubaneswar,ads,43,male,2025,2025-03
C06275,2025-11-29,medium,Jaipur,organic,42,female,2025,2025-11
C06276,2024-10-15,medium,Ahmedabad,organic,55,female,2024,2024-10
C06277,2025-06-23,low,Bhubaneswar,ads,41,female,2025,2025-06
C06278,2025-11-22,low,Jaipur,ads,30,male,2025,2025-11
C06279,2024-09-09,low,Mumbai,organic,25,female,2024,2024-09
C06280,2024-05-05,medium,Kolkata,organic,44,female,2024,2024-05
C06281,2024-06-25,medium,Kolkata,ads,26,female,2024,2024-06
C06282,2024-02-06,high,Mumbai,referral,43,other,2024,2024-02
C06283,2025-02-13,low,Bhubaneswar,referral,27,male,2025,2025-02
C06284,2025-09-02,medium,Bangalore,organic,38,female,2025,2025-09
C06285,2025-09-01,medium,Mumbai,ads,24,female,2025,2025-09
C06286,2024-05-06,low,Pune,referral,42,male,2024,2024-05
C06287,2025-04-27,low,Delhi,ads,22,male,2025,2025-04
C06288,2024-06-16,low,Hyderabad,referral,37,male,2024,2024-06
C06289,2025-08-14,low,Bangalore,referral,33,female,2025,2025-08
C06290,2024-10-20,low,Bangalore,organic,36,male,2024,2024-10
C06291,2025-09-29,medium,Chennai,organic,31,male,2025,2025-09
C06292,2024-12-08,low,Bangalore,organic,30,male,2024,2024-12
C06293,2024-11-05,low,Kolkata,organic,36,male,2024,2024-11
C06294,2025-10-23,medium,Bangalore,referral,24,male,2025,2025-10
C06295,2025-06-11,high,Pune,referral,24,male,2025,2025-06
C06296,2025-06-23,low,Bangalore,organic,31,female,2025,2025-06
C06297,2025-02-22,medium,Jaipur,ads,31,male,2025,2025-02
C06298,2025-03-19,low,Kolkata,ads,24,female,2025,2025-03
C06299,2025-11-15,high,Mumbai,organic,44,female,2025,2025-11
C06300,2025-07-11,high,Mumbai,ads,31,female,2025,2025-07
C06301,2024-08-23,medium,Ahmedabad,referral,32,male,2024,2024-08
C06302,2025-03-14,medium,Delhi,organic,21,female,2025,2025-03
C06303,2024-08-01,medium,Delhi,organic,55,male,2024,2024-08
C06304,2024-03-25,medium,Jaipur,organic,59,male,2024,2024-03
C06305,2024-03-25,high,Delhi,organic,27,male,2024,2024-03
C06306,2025-05-03,high,Bangalore,organic,47,male,2025,2025-05
C06307,2024-03-05,medium,Mumbai,ads,34,male,2024,2024-03
C06308,2025-10-07,high,Bangalore,ads,51,female,2025,2025-10
C06309,2025-10-24,low,Chennai,ads,38,male,2025,2025-10
C06310,2025-09-18,medium,Ahmedabad,organic,35,female,2025,2025-09
C06311,2024-03-04,high,Mumbai,organic,18,female,2024,2024-03
C06312,2024-12-08,medium,Delhi,referral,26,male,2024,2024-12
C06313,2024-12-17,high,Hyderabad,referral,35,male,2024,2024-12
C06314,2024-06-06,high,Bangalore,organic,36,female,2024,2024-06
C06315,2025-08-11,medium,Pune,organic,22,female,2025,2025-08
C06316,2025-05-05,low,Hyderabad,referral,27,male,2025,2025-05
C06317,2025-10-19,low,Pune,organic,40,female,2025,2025-10
C06318,2025-04-07,low,Chennai,organic,21,female,2025,2025-04
C06319,2024-08-12,medium,Delhi,ads,36,female,2024,2024-08
C06320,2024-11-08,medium,Bangalore,organic,47,male,2024,2024-11
C06321,2025-09-06,medium,Bangalore,organic,38,male,2025,2025-09
C06322,2025-04-10,low,Pune,ads,38,female,2025,2025-04
C06323,2024-03-28,low,Bangalore,ads,18,male,2024,2024-03
C06324,2024-10-29,high,Chennai,referral,26,male,2024,2024-10
C06325,2025-11-10,high,Kolkata,referral,55,male,2025,2025-11
C06326,2025-03-10,medium,Kolkata,organic,29,male,2025,2025-03
C06327,2025-11-12,low,Pune,organic,47,male,2025,2025-11
C06328,2024-05-14,low,Delhi,ads,28,female,2024,2024-05
C06329,2024-02-19,medium,Pune,ads,32,female,2024,2024-02
C06330,2025-03-07,low,Bhubaneswar,organic,40,female,2025,2025-03
C06331,2024-12-05,medium,Bangalore,organic,36,male,2024,2024-12
C06332,2024-12-12,low,Bangalore,organic,38,male,2024,2024-12
C06333,2025-10-07,low,Kolkata,ads,26,female,2025,2025-10
C06334,2024-12-12,low,Hyderabad,organic,23,female,2024,2024-12
C06335,2025-10-10,medium,Pune,referral,26,female,2025,2025-10
C06336,2024-09-01,high,Delhi,organic,29,male,2024,2024-09
C06337,2024-04-18,medium,Kolkata,referral,32,female,2024,2024-04
C06338,2025-06-16,medium,Pune,referral,45,female,2025,2025-06
C06339,2024-03-30,low,Mumbai,ads,35,male,2024,2024-03
C06340,2024-10-22,high,Delhi,ads,39,male,2024,2024-10
C06341,2024-04-21,medium,Delhi,ads,36,female,2024,2024-04
C06342,2025-08-11,low,Jaipur,organic,23,female,2025,2025-08
C06343,2024-06-25,high,Hyderabad,organic,35,male,2024,2024-06
C06344,2024-12-08,medium,Chennai,ads,36,female,2024,2024-12
C06345,2025-10-21,medium,Delhi,ads,42,male,2025,2025-10
C06346,2024-04-10,medium,Jaipur,ads,24,female,2024,2024-04
C06347,2025-09-20,high,Bangalore,ads,18,male,2025,2025-09
C06348,2025-08-26,low,Pune,ads,36,male,2025,2025-08
C06349,2025-02-04,medium,Ahmedabad,ads,38,female,2025,2025-02
C06350,2024-01-28,low,Ahmedabad,ads,33,female,2024,2024-01
C06351,2025-06-20,medium,Hyderabad,ads,35,other,2025,2025-06
C06352,2024-02-27,medium,Bangalore,referral,43,male,2024,2024-02
C06353,2025-05-12,high,Delhi,ads,30,female,2025,2025-05
C06354,2024-10-23,high,Bangalore,ads,32,male,2024,2024-10
C06355,2024-05-13,medium,Jaipur,ads,35,male,2024,2024-05
C06356,2024-11-26,high,Mumbai,ads,22,male,2024,2024-11
C06357,2024-09-05,medium,Chennai,ads,33,male,2024,2024-09
C06358,2025-07-03,medium,Bhubaneswar,organic,34,female,2025,2025-07
C06359,2024-03-15,medium,Chennai,referral,51,male,2024,2024-03
C06360,2025-10-15,high,Delhi,organic,32,female,2025,2025-10
C06361,2024-06-16,low,Bangalore,organic,37,female,2024,2024-06
C06362,2025-05-17,low,Chennai,organic,44,male,2025,2025-05
C06363,2024-12-20,high,Pune,organic,26,other,2024,2024-12
C06364,2024-08-12,high,Chennai,ads,48,male,2024,2024-08
C06365,2025-10-25,low,Jaipur,ads,52,female,2025,2025-10
C06366,2025-06-14,high,Chennai,referral,34,female,2025,2025-06
C06367,2024-05-25,low,Pune,organic,29,female,2024,2024-05
C06368,2024-08-28,high,Bhubaneswar,organic,51,female,2024,2024-08
C06369,2024-12-09,low,Bhubaneswar,organic,42,male,2024,2024-12
C06370,2024-02-04,medium,Pune,ads,35,male,2024,2024-02
C06371,2025-12-02,low,Bangalore,referral,49,female,2025,2025-12
C06372,2024-01-01,medium,Mumbai,ads,48,male,2024,2024-01
C06373,2024-06-01,medium,Delhi,organic,31,female,2024,2024-06
C06374,2025-03-04,high,Hyderabad,referral,37,female,2025,2025-03
C06375,2025-05-22,medium,Ahmedabad,organic,40,male,2025,2025-05
C06376,2024-05-05,low,Bangalore,ads,35,male,2024,2024-05
C06377,2025-05-05,medium,Chennai,ads,21,male,2025,2025-05
C06378,2025-04-26,low,Ahmedabad,organic,25,female,2025,2025-04
C06379,2024-12-10,medium,Ahmedabad,organic,21,male,2024,2024-12
C06380,2024-08-08,low,Pune,organic,39,female,2024,2024-08
C06381,2025-12-23,medium,Kolkata,referral,23,female,2025,2025-12
C06382,2024-01-25,low,Mumbai,ads,36,male,2024,2024-01
C06383,2025-06-11,low,Mumbai,referral,53,female,2025,2025-06
C06384,2024-06-30,medium,Kolkata,ads,49,female,2024,2024-06
C06385,2025-05-13,low,Delhi,ads,18,male,2025,2025-05
C06386,2025-10-02,low,Kolkata,ads,22,female,2025,2025-10
C06387,2024-02-11,medium,Hyderabad,referral,27,male,2024,2024-02
C06388,2025-04-25,medium,Hyderabad,organic,23,male,2025,2025-04
C06389,2025-03-14,high,Pune,organic,18,female,2025,2025-03
C06390,2025-02-05,low,Chennai,ads,34,male,2025,2025-02
C06391,2025-06-29,high,Ahmedabad,referral,42,male,2025,2025-06
C06392,2024-12-10,high,Mumbai,referral,44,female,2024,2024-12
C06393,2024-02-14,medium,Mumbai,ads,30,female,2024,2024-02
C06394,2025-10-07,medium,Kolkata,organic,32,male,2025,2025-10
C06395,2024-01-21,low,Kolkata,organic,38,male,2024,2024-01
C06396,2025-09-25,low,Kolkata,referral,33,male,2025,2025-09
C06397,2024-03-10,medium,Delhi,ads,43,female,2024,2024-03
C06398,2024-02-17,high,Kolkata,organic,39,female,2024,2024-02
C06399,2025-05-05,low,Chennai,referral,31,female,2025,2025-05
C06400,2025-07-04,medium,Ahmedabad,organic,18,female,2025,2025-07
C06401,2024-10-13,medium,Bangalore,ads,49,male,2024,2024-10
C06402,2024-01-10,medium,Bangalore,ads,28,male,2024,2024-01
C06403,2025-06-25,medium,Chennai,organic,38,male,2025,2025-06
C06404,2024-09-30,medium,Jaipur,organic,18,male,2024,2024-09
C06405,2025-08-22,low,Hyderabad,organic,34,female,2025,2025-08
C06406,2025-01-15,medium,Bangalore,ads,36,female,2025,2025-01
C06407,2024-11-24,low,Delhi,ads,36,male,2024,2024-11
C06408,2025-04-23,medium,Jaipur,organic,65,female,2025,2025-04
C06409,2024-01-15,medium,Bhubaneswar,referral,28,male,2024,2024-01
C06410,2025-05-30,low,Delhi,organic,43,male,2025,2025-05
C06411,2024-07-09,medium,Mumbai,organic,40,male,2024,2024-07
C06412,2024-06-16,medium,Bangalore,organic,28,female,2024,2024-06
C06413,2025-06-04,medium,Hyderabad,organic,43,male,2025,2025-06
C06414,2025-09-12,medium,Kolkata,referral,33,female,2025,2025-09
C06415,2024-05-16,low,Kolkata,organic,43,female,2024,2024-05
C06416,2024-06-02,medium,Ahmedabad,ads,54,female,2024,2024-06
C06417,2025-01-22,low,Hyderabad,referral,36,male,2025,2025-01
C06418,2024-07-27,high,Mumbai,ads,32,female,2024,2024-07
C06419,2024-09-28,medium,Pune,organic,45,female,2024,2024-09
C06420,2024-05-22,low,Bangalore,referral,48,male,2024,2024-05
C06421,2025-09-02,low,Ahmedabad,ads,26,male,2025,2025-09
C06422,2024-03-09,high,Hyderabad,organic,30,male,2024,2024-03
C06423,2024-09-03,medium,Bhubaneswar,ads,41,other,2024,2024-09
C06424,2024-09-17,medium,Delhi,referral,33,female,2024,2024-09
C06425,2024-03-19,medium,Mumbai,ads,25,female,2024,2024-03
C06426,2025-10-19,low,Hyderabad,ads,40,female,2025,2025-10
C06427,2025-09-14,low,Bangalore,referral,41,male,2025,2025-09
C06428,2025-08-27,medium,Delhi,ads,31,male,2025,2025-08
C06429,2025-06-08,low,Hyderabad,organic,35,male,2025,2025-06
C06430,2025-09-12,medium,Chennai,organic,29,male,2025,2025-09
C06431,2024-11-25,high,Ahmedabad,ads,24,female,2024,2024-11
C06432,2024-07-07,medium,Hyderabad,organic,30,female,2024,2024-07
C06433,2024-04-04,low,Chennai,referral,35,other,2024,2024-04
C06434,2025-09-08,low,Delhi,ads,20,male,2025,2025-09
C06435,2024-01-08,medium,Delhi,ads,30,male,2024,2024-01
C06436,2024-03-07,medium,Delhi,ads,35,female,2024,2024-03
C06437,2025-05-10,low,Pune,ads,46,male,2025,2025-05
C06438,2024-07-09,medium,Hyderabad,organic,31,male,2024,2024-07
C06439,2024-12-31,medium,Chennai,organic,22,male,2024,2024-12
C06440,2025-06-04,low,Kolkata,ads,32,male,2025,2025-06
C06441,2024-04-26,low,Bhubaneswar,referral,29,other,2024,2024-04
C06442,2024-09-23,medium,Bhubaneswar,ads,40,male,2024,2024-09
C06443,2025-09-02,medium,Chennai,organic,31,female,2025,2025-09
C06444,2025-04-29,medium,Kolkata,organic,18,female,2025,2025-04
C06445,2025-05-23,high,Mumbai,referral,65,male,2025,2025-05
C06446,2024-10-24,low,Pune,referral,36,female,2024,2024-10
C06447,2024-06-12,medium,Chennai,organic,35,male,2024,2024-06
C06448,2025-01-10,low,Bangalore,ads,19,male,2025,2025-01
C06449,2025-10-14,high,Ahmedabad,ads,20,female,2025,2025-10
C06450,2024-09-24,medium,Ahmedabad,ads,34,male,2024,2024-09
C06451,2025-07-02,high,Jaipur,referral,38,male,2025,2025-07
C06452,2024-03-14,low,Bhubaneswar,organic,42,male,2024,2024-03
C06453,2025-05-22,medium,Delhi,ads,37,male,2025,2025-05
C06454,2024-03-13,medium,Bangalore,organic,23,male,2024,2024-03
C06455,2024-11-03,high,Mumbai,organic,18,male,2024,2024-11
C06456,2024-07-17,medium,Kolkata,ads,33,male,2024,2024-07
C06457,2024-05-09,high,Mumbai,organic,29,female,2024,2024-05
C06458,2025-07-25,medium,Bhubaneswar,ads,22,male,2025,2025-07
C06459,2025-09-06,medium,Delhi,organic,43,male,2025,2025-09
C06460,2025-05-01,medium,Kolkata,ads,19,male,2025,2025-05
C06461,2024-05-30,medium,Chennai,organic,41,female,2024,2024-05
C06462,2025-10-30,medium,Jaipur,ads,20,female,2025,2025-10
C06463,2024-07-24,medium,Kolkata,ads,36,female,2024,2024-07
C06464,2024-06-27,medium,Bhubaneswar,referral,44,female,2024,2024-06
C06465,2024-07-15,high,Mumbai,referral,31,male,2024,2024-07
C06466,2024-03-29,low,Ahmedabad,organic,51,male,2024,2024-03
C06467,2025-03-09,medium,Mumbai,organic,54,female,2025,2025-03
C06468,2024-07-01,high,Mumbai,ads,37,female,2024,2024-07
C06469,2024-07-27,high,Mumbai,ads,40,male,2024,2024-07
C06470,2025-05-07,low,Jaipur,organic,45,female,2025,2025-05
C06471,2024-05-09,low,Bhubaneswar,organic,40,female,2024,2024-05
C06472,2025-10-26,medium,Bangalore,ads,39,female,2025,2025-10
C06473,2024-01-13,medium,Jaipur,referral,29,female,2024,2024-01
C06474,2025-09-25,medium,Jaipur,referral,18,female,2025,2025-09
C06475,2024-04-15,low,Bhubaneswar,organic,21,male,2024,2024-04
C06476,2025-01-09,low,Pune,organic,58,male,2025,2025-01
C06477,2025-08-04,medium,Jaipur,organic,38,male,2025,2025-08
C06478,2025-12-07,low,Kolkata,ads,32,male,2025,2025-12
C06479,2025-11-28,low,Pune,ads,47,female,2025,2025-11
C06480,2024-04-08,medium,Bhubaneswar,ads,27,male,2024,2024-04
C06481,2025-08-16,medium,Hyderabad,ads,40,female,2025,2025-08
C06482,2025-08-09,high,Hyderabad,organic,35,female,2025,2025-08
C06483,2024-07-10,high,Bangalore,organic,39,female,2024,2024-07
C06484,2024-11-20,low,Chennai,referral,31,female,2024,2024-11
C06485,2025-12-26,medium,Jaipur,organic,25,female,2025,2025-12
C06486,2025-04-11,low,Mumbai,organic,26,male,2025,2025-04
C06487,2025-01-01,low,Chennai,ads,27,female,2025,2025-01
C06488,2024-11-13,high,Chennai,ads,34,male,2024,2024-11
